,-0.083091
-0.962280,0.129517,0.331665,0.076699,-0.005326,-0.067112
-0.974243,0.122314,0.322510,0.110788,-0.027697,-0.041545
-0.976196,0.122437,0.321045,0.157659,-0.045806,-0.010653
-0.968506,0.120972,0.316895,0.200270,-0.062851,-0.001065
-0.948120,0.124146,0.304932,0.226901,-0.070307,0.013848
-0.920898,0.130981,0.293335,0.224771,-0.059655,0.030893
-0.906494,0.131470,0.296509,0.203466,-0.014914,0.045806
-0.923706,0.142944,0.309937,0.135289,0.020240,0.047937
-0.927856,0.150269,0.313965,0.041545,0.057524,0.044741
-0.947510,0.154419,0.318237,-0.071373,0.095874,0.034088
-0.970703,0.146973,0.329346,-0.172573,0.120375,0.015979
-0.976074,0.110352,0.354004,-0.188552,0.115049,0.003196
-0.987671,0.095825,0.373291,-0.109722,0.068177,0.007457
-0.986450,0.089111,0.359375,-0.009587,-0.002131,0.017044
-0.947266,0.084717,0.332764,0.085221,-0.054329,0.047937
-0.921997,0.089722,0.315186,0.108657,-0.067112,0.057524
-0.925537,0.078491,0.305786,0.109722,-0.045806,0.040480
-0.939697,0.090576,0.303101,0.109722,-0.012783,0.010653
-0.942627,0.093750,0.313354,0.119310,0.015979,-0.030893
-0.933228,0.106445,0.324829,0.132093,0.029827,-0.054329
-0.941895,0.113037,0.329712,0.142745,0.029827,-0.073503
-0.944580,0.117310,0.321411,0.185356,0.027697,-0.073503
-0.942017,0.133301,0.318237,0.196009,0.042611,-0.064981
-0.947510,0.157471,0.332642,0.105461,0.064981,-0.061785
-0.951660,0.161255,0.340332,-0.086286,0.077764,-0.072438
-0.943115,0.119019,0.319702,-0.214118,0.079895,-0.058590
-0.920898,0.087158,0.301025,-0.205596,0.086286,-0.042611
-0.932007,0.069336,0.306885,-0.159790,0.084156,-0.050067
-0.959106,0.069946,0.315674,-0.085221,0.069242,-0.049002
-1.008057,0.090820,0.328857,-0.035154,0.038350,-0.057524
-1.014282,0.104004,0.330200,-0.020240,-0.004261,-0.056459
-1.001343,0.101440,0.319580,0.003196,-0.043676,-0.031958
-1.013550,0.092529,0.310059,0.071373,-0.084156,-0.008522
-1.025513,0.091187,0.326172,0.180030,-0.136354,0.042611
-1.102783,0.116821,0.365967,0.290817,-0.240750,0.109722
-1.200073,0.105469,0.353394,0.542220,-0.499609,0.217314
-1.117188,0.085571,0.306030,0.871387,-0.629572,0.304666
-0.973389,0.168091,0.303589,1.056743,-0.673247,0.378169
-0.929565,0.224243,0.332153,1.064200,-0.675378,0.416519
-0.892456,0.253906,0.349609,0.958738,-0.642355,0.494283
-0.838989,0.300293,0.373657,0.775513,-0.583765,0.525176
-0.806641,0.329834,0.397949,0.494283,-0.510262,0.504936
-0.817749,0.302612,0.402466,0.231162,-0.444215,0.466586
-0.813965,0.312744,0.381958,0.013848,-0.376038,0.432498
-0.809204,0.316040,0.363770,-0.147007,-0.278034,0.396279
-0.747437,0.279053,0.370117,-0.051133,-0.206661,0.411192
-0.700806,0.292480,0.389404,0.063916,-0.144876,0.423975
-0.666016,0.300781,0.393433,0.100135,-0.105461,0.415453
-0.606445,0.306030,0.390869,0.109722,-0.076699,0.390952
-0.537354,0.303345,0.386108,0.119310,-0.069242,0.330232
-0.506592,0.285645,0.402832,0.196009,-0.102265,0.271643
-0.568481,0.289917,0.417847,0.266316,-0.247141,0.279099
-0.516602,0.324585,0.339233,-0.002131,-0.460194,0.454868
-0.290405,0.221436,0.306519,-0.643420,-0.586961,1.047155
-0.142212,-0.046753,0.413330,-0.134223,-0.637028,1.231446
-0.337402,0.134277,0.581055,0.435693,-0.634898,1.475392
-0.693970,0.485229,0.849487,0.144876,-0.800014,1.508415
-1.022705,0.587891,0.959595,-0.189617,-1.004545,1.506285
-1.225830,0.637939,0.950806,0.157659,-1.151551,1.516937
-1.375000,0.846069,0.928345,0.559264,-1.197358,1.633051
-1.477783,1.042847,0.911255,0.463390,-1.098288,1.741708
-1.529541,1.086182,1.025391,0.049002,-1.017328,1.740643
-1.767822,1.173828,1.129028,-0.216249,-0.913997,1.444499
-2.156250,1.143555,1.001831,0.235424,-0.304666,0.115049
-1.813477,1.302246,0.766724,0.404801,0.302535,-0.258859
-1.487671,1.289795,0.849976,-0.178964,0.762730,-0.250337
-1.215942,0.941162,0.971313,-0.834102,0.945955,-0.147007
-0.788208,0.641602,0.766968,-0.901214,1.071656,-0.272708
-0.377075,0.403809,0.414795,-0.523045,1.292166,-0.629572
-0.165405,0.226196,0.245483,0.075634,1.391236,-1.086570
-0.148315,0.348755,0.262329,0.523045,1.345430,-1.257013
-0.297363,0.606201,0.336792,0.138484,1.124920,-1.139833
-0.446899,0.529907,0.339111,-1.041829,0.751012,-0.611462
-0.307861,0.227173,0.191772,-1.772601,0.366451,-0.080960
0.009644,-0.088013,0.072388,-1.007741,0.458064,-0.042611
-0.116333,-0.109741,0.093628,-0.077764,0.521980,-0.175769
-0.351318,-0.030884,0.178711,0.507066,0.411192,-0.199205
-0.396240,0.092163,0.219238,0.557134,0.160855,-0.154463
-0.374023,0.141724,0.179810,0.298274,-0.106526,-0.093743
-0.347900,0.118408,0.101929,-0.004261,-0.324906,-0.135289
-0.302612,0.017456,0.040161,-0.060720,-0.452738,-0.156594
-0.227417,-0.066162,0.037231,0.245011,-0.537959,-0.123571
-0.147217,-0.062378,0.082275,0.656203,-0.672182,0.094809
-0.045776,0.026855,0.116089,0.578439,-0.743555,0.208792
0.019043,0.001099,0.111084,0.451672,-0.775513,0.255664
0.064697,0.030640,0.100708,0.361125,-0.759534,0.311057
0.070190,0.065063,0.124146,0.167247,-0.717989,0.333428
0.032959,0.054077,0.170044,0.083091,-0.678574,0.354733
-0.000488,0.044434,0.204834,0.101200,-0.634898,0.378169
-0.002930,0.048706,0.248901,0.137419,-0.577374,0.429302
-0.055420,0.116821,0.345337,0.196009,-0.560329,0.525176
-0.162598,0.252441,0.435303,0.299339,-0.508131,0.628506
-0.326904,0.407837,0.700562,0.788296,-0.132093,0.488957
-0.799805,0.823364,0.853027,1.005610,0.084156,0.096939
-1.107910,1.140381,0.840698,0.547546,0.286556,-0.294013
-1.378906,1.308594,0.904053,-0.147007,0.524110,-0.658334
-1.582153,1.271362,1.000610,-0.624245,0.676443,-0.735033
-1.573364,1.091309,0.959839,-0.703075,0.796818,-0.525176
-1.648071,1.061035,0.908325,-0.360060,1.019459,-0.340885
