ax,ay,az,gx,gy,gz
-1.150757,0.128906,-0.063965,-0.415453,0.078830,-0.247141
-1.150757,0.086426,-0.031860,-0.062851,0.131028,-0.149137
-1.200439,0.071045,-0.008423,0.416519,0.349407,0.011718
-1.283813,0.056274,-0.032715,0.772317,0.564590,0.113983
-1.257690,-0.088257,-0.099976,1.127050,0.695618,0.276969
-1.166870,-0.338745,-0.146729,1.602158,0.667921,0.196009
-1.172729,-0.224609,-0.242310,2.256231,0.794688,-0.024501
-1.289917,-0.061768,-0.245483,2.016546,0.893757,-0.193878
-1.247437,0.076050,-0.183716,1.343299,0.821319,-0.377104
-1.132446,0.214355,-0.135376,0.340885,0.567786,-0.540089
-1.002563,0.340332,-0.112671,-0.742490,0.308927,-0.651942
-0.852051,0.303101,-0.106201,-1.585114,0.129962,-0.624245
-0.750122,0.168457,-0.083008,-1.884454,-0.014914,-0.514523
-0.706665,0.040649,-0.046021,-1.740643,-0.096939,-0.279099
-0.670288,-0.043091,-0.006470,-1.526525,-0.121440,-0.157659
-0.624878,-0.124023,0.052979,-1.138768,-0.013848,-0.076699
-0.684692,-0.074585,0.121338,-0.803210,0.273773,-0.182160
-0.859131,0.084229,0.125122,-0.435693,0.438889,-0.240750
-0.984131,0.145020,0.031738,-0.157659,0.355798,-0.254598
-0.988770,0.190674,-0.019775,0.061785,0.180030,-0.312123
-1.073120,0.240234,-0.015259,0.126767,-0.022371,-0.307862
-1.011841,0.249390,-0.016602,0.010653,-0.034088,-0.406931
-1.024536,0.221802,-0.011597,-0.186421,-0.013848,-0.264186
-1.049805,0.183594,0.011353,-0.317449,-0.063916,-0.144876
-1.050293,0.144775,0.060303,-0.373908,-0.175769,0.045806
-1.030640,0.102417,0.104858,-0.337689,-0.213053,0.103331
-1.008545,0.125122,0.107300,-0.344081,-0.219445,0.096939
-1.008057,0.129395,0.097290,-0.352603,-0.187487,0.045806
-1.004761,0.124023,0.075928,-0.439954,-0.116114,0.028762
-0.967529,0.084473,0.069336,-0.479369,-0.034088,0.069242
-0.943359,0.111206,0.058838,-0.477239,0.055394,0.103331
-0.921631,0.134155,0.041016,-0.487891,0.109722,0.061785
-0.902588,0.155151,0.025635,-0.518784,0.148072,0.007457
-0.885864,0.193604,-0.001709,-0.675378,0.171508,-0.057524
-0.827881,0.181763,-0.025146,-1.020524,0.186421,-0.168312
-0.898560,0.166504,-0.044556,-1.228250,0.118244,-0.143811
-0.861694,0.158936,-0.061523,-1.349691,0.135289,-0.223706
-0.972778,0.159180,-0.088135,-1.397627,0.186421,-0.294013
-0.968994,0.170654,-0.123779,-1.428520,0.240750,-0.336624
-1.011963,0.145874,-0.165039,-1.465804,0.268447,-0.365386
-1.061157,0.129150,-0.197144,-1.480718,0.297209,-0.330232
-1.086182,0.153809,-0.231079,-1.438108,0.362190,-0.262055
-1.137695,0.156616,-0.292725,-1.405084,0.421845,-0.265251
-1.174927,0.145142,-0.364746,-1.398693,0.450607,-0.231162
-1.234619,0.110107,-0.406372,-1.480718,0.494283,-0.184291
-1.228271,0.127563,-0.390259,-1.581918,0.548611,-0.207727
-1.148193,0.164917,-0.370239,-1.761948,0.567786,-0.193878
-1.013428,0.151978,-0.339478,-1.953696,0.578439,-0.155529
-0.933838,0.126953,-0.324219,-2.095376,0.526241,-0.125701
-0.879639,0.079956,-0.339966,-2.164618,0.453803,-0.078830
-0.962769,0.035278,-0.367676,-2.190185,0.190682,-0.101200
-0.923218,0.015625,-0.384277,-2.184858,0.009587,0.028762
-0.939575,-0.026001,-0.375854,-2.104963,-0.106526,0.117179
-0.955322,-0.050049,-0.435059,-1.801363,-0.088417,0.203466
-0.940063,-0.022461,-0.468750,-1.651161,-0.013848,0.209857
-0.923706,0.001465,-0.528076,-1.514807,0.070307,0.180030
-0.909912,0.063599,-0.553711,-1.465804,0.149137,0.150202
-0.846558,0.191895,-0.592407,-1.598963,0.206661,0.470847
-0.675049,-0.198975,-0.563477,-1.706554,0.486826,-0.949151
-1.083862,0.334229,-0.500000,-1.515872,0.017044,-0.074569
-0.880737,0.042847,-0.470215,-1.712946,-0.069242,0.171508
-0.772705,0.053589,-0.456543,-1.535047,-0.144876,0.008522
-0.894653,0.052490,-0.415527,-1.350756,-0.239685,0.038350
-0.939087,0.029541,-0.371094,-0.862865,-0.307862,0.008522
-0.921875,0.029419,-0.333862,-0.630637,-0.276969,0.003196
-0.882935,0.058228,-0.311768,-0.442085,-0.125701,-0.024501
-0.992798,0.088623,-0.312500,-0.358994,-0.037284,-0.143811
-1.052246,0.082397,-0.325195,-0.270577,-0.030893,-0.296144
-1.042969,0.128784,-0.334473,-0.214118,-0.094809,-0.390952
-1.096191,0.176880,-0.326538,-0.236489,-0.221575,-0.276969
-1.028931,0.161377,-0.291870,-0.268447,-0.339819,-0.170442
-1.053955,0.091553,-0.245605,-0.239685,-0.382430,-0.111853
-1.051636,0.045410,-0.157104,-0.116114,-0.284426,-0.051133
-1.084595,0.086182,-0.146606,-0.030893,-0.236489,-0.033023
-1.094116,0.038940,-0.132568,0.109722,-0.227967,-0.060720
-1.128052,0.037231,-0.149414,0.247141,-0.298274,-0.088417
-1.235229,0.061890,-0.146973,0.284426,-0.387756,-0.063916
-1.294556,0.085571,-0.094238,0.229032,-0.384561,-0.046872
-1.267822,0.160400,-0.037964,0.116114,-0.296144,-0.043676
-1.187378,0.200928,-0.022583,-0.022371,-0.182160,0.003196
-1.096680,0.182739,-0.019409,-0.123571,-0.125701,0.072438
-1.006836,0.208740,0.009155,-0.510262,-0.103331,0.132093
-0.851440,0.251953,0.008057,-0.677508,-0.115049,0.174703
-0.791748,0.231812,-0.011841,-0.942759,-0.152333,0.099070
-0.779297,0.218872,-0.031128,-1.151551,-0.238619,0.126767
-0.771729,0.216064,-0.051880,-1.378453,-0.278034,0.104396
-0.825195,0.192993,-0.085571,-1.594702,-0.275904,0.050067
-0.843140,0.182861,-0.121338,-1.793906,-0.235424,0.094809
-0.850342,0.129150,-0.148071,-1.915346,-0.145941,0.088417
-0.956665,0.086548,-0.157349,-1.887649,-0.060720,-0.053263
-0.921997,0.155151,-0.160767,-1.868475,0.076699,0.074569
-0.942871,0.159546,-0.145142,-1.873801,0.263120,0.079895
-1.032227,0.178345,-0.088623,-1.861018,0.319579,-0.019175
-0.961426,0.210449,-0.078613,-1.886584,0.355798,-0.070307
-0.962891,0.203003,-0.084717,-1.907889,0.350472,-0.087352
-0.950439,0.185303,-0.079346,-1.892976,0.319579,-0.029827
-0.895752,0.156006,-0.073364,-1.824799,0.282295,0.000000
-0.885742,0.146729,-0.073364,-1.763013,0.266316,0.006392
-0.853149,0.142578,-0.068237,-1.736382,0.288687,-0.019175
-0.864258,0.167114,-0.064331,-1.776862,0.335558,-0.066046
-0.889038,0.190308,-0.070557,-1.969675,0.393083,-0.096939
-0.913452,0.199097,-0.092651,-2.112420,0.402670,-0.079895
-0.899780,0.172974,-0.097534,-2.190185,0.411192,-0.022371
-0.895142,0.129028,-0.095459,-2.155031,0.431432,-0.044741
-0.941528,0.140137,-0.083496,-2.049570,0.446346,-0.084156
-0.999756,0.158813,-0.075073,-1.995241,0.422910,-0.078830
-1.003174,0.139404,-0.067749,-1.965414,0.369647,-0.074569
-1.002563,0.101440,-0.063477,-1.826929,0.323841,-0.056459
-1.046143,0.027222,-0.077759,-1.528655,0.253533,-0.034088
-1.109253,-0.029663,-0.130005,-1.103614,0.144876,-0.046872
-1.183228,-0.116333,-0.281250,-0.183226,-0.142745,-0.020240
-1.237061,-0.278809,-0.328247,0.585896,-0.309992,-0.040480
-1.182007,-0.152466,-0.309692,1.003479,-0.312123,-0.042611
-1.059082,-0.030396,-0.267578,0.912932,-0.137419,-0.006392
-0.992676,-0.008667,-0.254639,0.534763,0.104396,-0.020240
-1.067139,0.017090,-0.265015,0.035154,0.317449,-0.133158
-1.114624,0.041138,-0.250244,-0.544350,0.491087,-0.243946
-1.058228,0.035400,-0.222900,-1.104680,0.659399,-0.341950
-0.997559,0.024414,-0.206421,-1.544634,0.789361,-0.307862
-0.947754,-0.039673,-0.219727,-1.861018,0.806406,-0.273773
-0.972046,-0.088501,-0.214355,-1.912151,0.754208,-0.274838
-1.039673,-0.145386,-0.180420,-1.803493,0.678574,-0.298274
-1.069824,-0.187988,-0.203369,-1.510546,0.504936,-0.312123
-1.041748,-0.163086,-0.261963,-1.258078,0.292948,-0.312123
-0.997192,-0.151367,-0.303711,-1.030111,0.082025,-0.383495
-0.925415,-0.109985,-0.329468,-0.869256,-0.030893,-0.443150
-0.886230,-0.037354,-0.337036,-0.837298,-0.031958,-0.508131
-0.872681,0.013550,-0.337402,-0.968326,0.063916,-0.540089
-0.887695,0.034546,-0.322388,-1.162204,0.218379,-0.548611
-0.902100,0.053223,-0.283813,-1.399758,0.491087,-0.511327
-0.965576,0.065430,-0.251465,-1.504154,0.601875,-0.485761
-1.026245,0.057251,-0.215820,-1.486045,0.631702,-0.492152
-1.124023,0.088989,-0.191772,-1.450891,0.558199,-0.518784
-1.011597,0.111206,-0.180176,-1.428520,0.433563,-0.480434
-1.165405,0.105103,-0.203369,-1.376322,0.271643,-0.461260
-1.166016,0.042847,-0.190430,-1.323059,0.060720,-0.362190
-1.004883,0.052979,-0.164307,-1.183509,-0.099070,-0.511327
-1.099487,0.118286,-0.154053,-1.090831,-0.164051,-0.197074
-1.049438,0.070190,-0.140625,-0.964065,-0.162986,0.144876
-1.020996,0.028809,-0.133789,-0.818123,-0.177899,0.167247
-1.030396,0.007690,-0.146118,-0.668986,-0.209857,0.215184
-0.995117,-0.020142,-0.136230,-0.499609,-0.241815,0.254598
-0.953491,0.004028,-0.108887,-0.350472,-0.266316,0.230097
-0.963867,0.021484,-0.097290,-0.240750,-0.309992,0.162986
-0.957397,0.030518,-0.116699,-0.176834,-0.351537,0.063916
-1.064087,0.177368,-0.140137,-0.188552,-0.404801,0.304666
-0.854126,0.022949,-0.141357,-0.190682,-0.467651,-0.220510
-1.029053,0.117676,-0.165283,-0.102265,-0.470847,-0.155529
-1.124268,0.075073,-0.167236,-0.017044,-0.506001,0.040480
-1.046021,0.007813,-0.157227,0.110788,-0.519849,0.002131
-1.069946,-0.076172,-0.154419,0.295078,-0.547546,-0.057524
-1.035645,-0.178223,-0.181396,0.631702,-0.577374,-0.278034
-1.121826,-0.185181,-0.280029,1.018393,-0.550742,-0.330232
-1.234863,-0.177734,-0.376953,1.221859,-0.575243,-0.600809
-1.248291,-0.003174,-0.429687,1.167530,-0.581635,-0.786165
-1.187012,0.135376,-0.411987,0.777643,-0.531567,-0.812797
-1.041260,0.182251,-0.339478,0.237554,-0.345146,-0.664725
-0.933472,0.174438,-0.255249,-0.568851,0.056459,-0.371777
-0.841797,0.066162,-0.097412,-0.817058,0.289752,-0.117179
-0.801270,-0.001221,-0.029175,-0.809601,0.420780,0.112918
-0.821777,-0.064209,0.021240,-0.773382,0.469782,0.240750
-0.908447,-0.070801,0.067749,-0.758469,0.442085,0.274838
-1.000732,-0.059204,0.088501,-0.770186,0.305731,0.327036
-1.064575,-0.053345,0.079102,-0.769121,0.085221,0.355798
-1.100586,-0.115479,0.067871,-0.691357,-0.173638,0.447411
-1.078125,-0.122314,0.092407,-0.585896,-0.360060,0.355798
-1.053223,-0.009399,0.104248,-0.583765,-0.410127,0.428236
-1.026489,-0.030518,0.111450,-0.682835,-0.387756,0.477239
-0.974976,0.085693,0.089844,-0.806406,-0.316384,0.605070
-0.938965,-0.009521,0.056152,-0.877778,-0.299339,0.724380
-0.903931,-0.080444,0.031250,-0.771252,-0.295078,0.773382
-0.897461,-0.152588,-0.002563,-0.561395,-0.346211,0.839429
-0.881592,-0.212402,-0.032349,-0.255664,-0.404801,0.776578
-0.907227,-0.206665,-0.058105,0.029827,-0.429302,0.539024
-0.977051,-0.150513,-0.095825,0.191748,-0.294013,0.321710
-1.000366,-0.079102,-0.132446,0.093743,-0.075634,0.142745
-0.991943,-0.059570,-0.156006,-0.447411,0.274838,-0.092678
-0.982788,0.040283,-0.146851,-0.906540,0.471912,-0.233293
-0.983887,0.047363,-0.111084,-1.232512,0.585896,-0.348342
-0.994629,0.092407,-0.094360,-1.462609,0.598679,-0.434628
-0.990234,0.083008,-0.070312,-1.644769,0.568851,-0.434628
-0.978271,0.029785,-0.021851,-1.709750,0.529437,-0.361125
-0.962036,0.005005,0.030029,-1.669270,0.488957,-0.297209
-0.917603,0.016479,0.072876,-1.569135,0.435693,-0.206661
-0.888794,0.010620,0.113281,-1.438108,0.380300,-0.103331
-0.862549,0.005127,0.162964,-1.271926,0.328102,0.255664
-0.845337,-0.010620,0.197632,-1.094027,0.247141,-0.067112
-0.887207,0.031250,0.216675,-1.032242,0.201335,-0.172573
-0.975586,0.026245,0.218628,-0.937433,0.099070,-0.238619
-1.055298,0.005615,0.178467,-0.752077,-0.075634,-0.235424
-1.099243,-0.001953,0.134888,-0.542220,-0.267381,-0.216249
-1.118408,-0.009399,0.138672,-0.317449,-0.419714,-0.152333
-1.102295,0.012451,0.113892,-0.062851,-0.535828,-0.061785
-1.049194,0.026367,0.100464,0.153398,-0.568851,0.040480
-0.987549,-0.029175,0.083740,0.433563,-0.533698,0.150202
-1.026855,-0.032715,0.056396,0.813862,-0.435693,0.101200
-1.259888,0.075562,0.011963,0.901214,-0.448477,0.033023
-1.360840,0.099243,-0.025024,0.880974,-0.519849,0.002131
-1.319336,0.136230,-0.071899,0.788296,-0.617854,0.024501
-1.242432,0.161133,-0.100952,0.664725,-0.681770,0.084156
-1.205078,0.143555,-0.121948,0.570982,-0.703075,0.197074
-1.114380,0.090088,-0.124023,0.530502,-0.651942,0.351537
-1.013550,0.026123,-0.111450,0.602940,-0.519849,0.528371
-0.939453,-0.001465,-0.099243,0.715858,-0.332363,0.679639
-0.920776,-0.025391,-0.098877,0.853277,-0.153398,0.829841
-0.930176,-0.058594,-0.092651,0.938498,0.055394,0.841559
-0.955566,-0.062378,-0.084839,0.920389,0.127832,0.823450
-0.946777,-0.060425,-0.091064,0.913997,0.137419,0.778709
-0.913452,-0.069702,-0.109863,0.840494,0.092678,0.715858
-0.901489,-0.022705,-0.124390,0.703075,0.046872,0.630637
-0.939575,0.038574,-0.131348,0.467651,0.018110,0.549677
-0.976685,0.075073,-0.124512,0.172573,0.023436,0.495348
-0.990479,0.040283,-0.089478,-0.105461,0.084156,0.466586
-0.991821,0.045288,-0.055542,-0.280165,0.184291,0.406931
-1.031128,0.067505,-0.038696,-0.414388,0.253533,0.206661
-1.076782,0.141357,-0.030762,-0.533698,0.245011,0.071373
-1.101440,0.179077,-0.032959,-0.680704,0.198139,-0.018110
-1.092773,0.192017,-0.040894,-0.822384,0.133158,-0.042611
-1.049438,0.182983,-0.034058,-0.901214,0.088417,-0.041545
-0.994141,0.171631,-0.005127,-0.884170,0.093743,-0.008522
-0.953003,0.162476,0.011841,-0.825580,0.122505,0.027697
-0.925049,0.154663,0.021484,-0.749946,0.148072,0.075634
-0.915283,0.137329,0.034180,-0.624245,0.164051,0.108657
-0.924927,0.140137,0.046631,-0.495348,0.170442,0.084156
-0.941040,0.162476,0.056152,-0.434628,0.143811,0.035154
-0.959229,0.181519,0.050537,-0.463390,0.096939,-0.037284
-0.966431,0.197144,0.039185,-0.535828,0.036219,-0.116114
-0.971558,0.208618,0.034546,-0.642355,-0.011718,-0.206661
-0.987793,0.231323,0.045166,-0.788296,-0.023436,-0.286556
-1.033569,0.242065,0.046265,-0.926780,-0.028762,-0.332363
-1.056641,0.236084,0.036743,-1.041829,-0.047937,-0.330232
-1.046021,0.215210,0.027100,-1.096158,-0.079895,-0.317449
-1.050293,0.187988,0.024780,-1.075917,-0.106526,-0.306796
-1.126709,0.148193,0.004150,-0.849016,-0.149137,-0.378169
-1.359985,0.170776,0.048340,-0.714793,-0.131028,-0.510262
-1.368652,0.243774,0.103271,-0.663660,-0.045806,-0.584830
-1.215698,0.312988,0.139404,-0.756338,0.098004,-0.547546
-1.056396,0.358276,0.182373,-0.928911,0.258859,-0.438889
-0.929443,0.344482,0.217529,-1.019459,0.349407,-0.224771
-0.819824,0.275879,0.206543,-0.973652,0.340885,0.034088
-0.741333,0.208008,0.153442,-0.862865,0.239685,0.242880
-0.728271,0.165894,0.102539,-0.732902,0.135289,0.414388
-0.777344,0.123657,0.090576,-0.651942,-0.025566,0.527306
-0.835327,0.041992,0.134521,-0.434628,-0.411192,0.569917
-0.896484,0.090210,0.138550,-0.312123,-0.639159,0.602940
-0.900391,0.104126,0.127319,-0.249272,-0.709466,0.607201
-0.878418,0.151489,0.090454,-0.275904,-0.595483,0.545416
-0.877686,0.206055,0.044678,-0.520915,-0.321710,0.445281
-0.900146,0.204224,0.020996,-0.842625,0.013848,0.302535
-0.915649,0.188599,0.011597,-1.130246,0.333428,0.151268
-0.929687,0.176025,0.005493,-1.377388,0.582700,0.024501
-0.945923,0.185425,0.010498,-1.605354,0.728641,-0.072438
-0.959961,0.201782,-0.001709,-2.120942,0.708401,-0.109722
-0.957520,0.146606,0.002319,-2.501242,0.539024,-0.038350
-0.946167,0.151001,0.061157,-2.631204,0.450607,-0.006392
-0.920532,0.168457,0.102051,-2.505503,0.456999,-0.046872
-0.902222,0.187378,0.101807,-2.353170,0.515588,-0.145941
-0.919067,0.168091,0.081177,-2.198707,0.568851,-0.222640
-0.956177,0.164551,0.057617,-2.038917,0.578439,-0.254598
-0.969849,0.191650,0.046021,-1.927064,0.566721,-0.263120
-0.960327,0.201660,0.042236,-1.840778,0.567786,-0.251403
-0.956177,0.213013,0.034668,-1.767274,0.574178,-0.224771
-0.947144,0.191284,0.020386,-1.693771,0.575243,-0.192813
-0.932251,0.196533,0.009521,-1.651161,0.555003,-0.161920
-0.938110,0.181519,0.006958,-1.614942,0.519849,-0.135289
-0.947266,0.172241,0.003784,-1.597897,0.474043,-0.103331
-0.966675,0.171143,0.000977,-1.575527,0.418649,-0.072438
-0.995117,0.181030,-0.007568,-1.557417,0.350472,-0.037284
-1.019775,0.154907,-0.021484,-1.524394,0.269512,0.035154
-1.052124,0.127808,-0.042847,-1.445564,0.173638,0.099070
-1.096313,0.086548,-0.064819,-1.325189,0.063916,0.177899
-1.172852,0.031860,-0.093018,-1.027981,-0.046872,0.219445
-1.298828,0.062744,-0.127808,-1.010936,-0.051133,0.226901
-1.245605,0.055054,-0.145508,-1.070591,-0.033023,0.278034
-1.145508,0.029175,-0.154053,-1.083374,0.024501,0.271643
-1.066162,0.040039,-0.145508,-1.054612,0.117179,0.217314
-1.011353,0.061646,-0.139526,-1.050351,0.216249,0.157659
-0.969849,0.070435,-0.132690,-1.095092,0.294013,0.149137
-0.929565,0.099121,-0.118774,-1.177118,0.352603,0.188552
-0.848877,0.084961,-0.115845,-1.277253,0.394148,0.196009
-0.881470,0.060059,-0.124023,-1.339038,0.387756,0.273773
-0.883911,-0.036865,-0.131226,-1.294297,0.311057,0.059655
-0.982910,0.023804,-0.139893,-1.288970,0.257794,-0.043676
-1.081787,0.031616,-0.160278,-1.357147,0.182160,-0.068177
-1.105835,0.043091,-0.191650,-1.473261,0.100135,-0.115049
-1.109131,0.056885,-0.226929,-1.591506,0.026632,-0.152333
-1.119385,0.036255,-0.255249,-1.642638,-0.018110,-0.271643
-1.118286,0.048340,-0.268433,-1.603224,-0.034088,-0.321710
-1.108276,0.045288,-0.264038,-1.475392,-0.033023,-0.330232
-1.067139,0.053589,-0.255859,-1.303884,-0.007457,-0.286556
-1.009277,0.069092,-0.237061,-1.027981,0.041545,-0.132093
-0.944458,0.064453,-0.212158,-0.846886,0.078830,-0.015979
-0.934570,0.060181,-0.195801,-0.693487,0.119310,0.055394
-0.926880,0.091431,-0.174683,-0.619984,0.159790,0.069242
-0.947876,0.103271,-0.151489,-0.591222,0.199205,0.085221
-0.947998,0.096802,-0.132690,-0.602940,0.213053,0.085221
-0.969849,0.113770,-0.096069,-0.613593,0.225836,0.071373
-1.088623,0.084595,-0.079224,-0.499609,0.203466,0.128897
-1.144897,0.014526,-0.127319,-0.175769,0.087352,0.064981
-1.147461,0.027710,-0.153198,0.275904,-0.133158,0.072438
-1.101318,0.063354,-0.140747,0.877778,-0.222640,0.046872
-1.059082,0.042236,-0.122681,1.297493,-0.165116,0.127832
-1.076538,0.098633,-0.138062,1.469000,-0.096939,0.171508
-1.085327,0.179077,-0.161499,1.323059,-0.092678,0.275904
-1.070923,0.214722,-0.165283,1.012002,-0.147007,0.390952
-1.053345,0.220703,-0.167358,0.610397,-0.202400,0.396279
-1.058228,0.202759,-0.146118,0.269512,-0.194943,0.411192
-1.061768,0.162598,-0.120605,0.035154,-0.145941,0.464455
-1.018433,0.126465,-0.112793,-0.172573,-0.093743,0.485761
-1.017334,0.086304,-0.115112,-0.344081,-0.096939,0.455933
-1.115967,0.061768,-0.115967,-0.395213,-0.142745,0.444215
-1.231079,0.063232,-0.131470,-0.481500,-0.246076,0.492152
-1.271606,0.021240,-0.138428,-0.546481,-0.367516,0.396279
-1.219849,0.002930,-0.119141,-0.535828,-0.423975,0.330232
-1.058960,0.018921,-0.091675,-0.465521,-0.366451,0.343015
-0.875488,0.045776,-0.050903,-0.352603,-0.192813,0.323841
-0.725708,0.063477,-0.020020,-0.253533,0.044741,0.345146
-0.659546,0.073730,-0.001465,-0.181095,0.273773,0.382430
-0.683472,0.118408,0.007202,-0.249272,0.443150,0.431432
-0.775024,0.143188,0.026123,-0.586961,0.484696,0.482565
-0.831299,0.076904,0.040161,-0.830907,0.442085,0.529437
-0.874878,0.037354,0.040649,-0.956608,0.387756,0.453803
-0.961792,0.012207,0.029053,-1.006675,0.283360,0.313188
-0.935425,0.002319,0.007568,-1.004545,0.199205,0.178964
-1.014038,0.023682,0.010254,-0.913997,0.142745,-0.084156
-1.066772,0.126465,-0.004883,-0.985370,0.152333,0.203466
-1.040161,0.044922,0.006104,-1.041829,0.173638,-0.100135
-0.970581,0.101685,0.010132,-1.083374,0.274838,-0.484696
-1.052002,0.149536,0.015747,-1.166465,0.416519,-0.515588
-0.989624,0.115356,0.019653,-1.208010,0.486826,-0.563525
-0.988037,0.120605,0.021729,-1.234642,0.531567,-0.547546
-0.977295,0.117798,0.028442,-1.257013,0.540089,-0.445281
-0.951538,0.127319,0.054199,-1.264469,0.537959,-0.341950
-0.949341,0.106567,0.066162,-1.232512,0.523045,-0.238619
-0.920776,0.084473,0.066162,-1.167530,0.480434,-0.232228
-0.890259,0.114990,0.065552,-1.115332,0.428236,-0.279099
-0.902588,0.152954,0.072510,-1.122789,0.363255,-0.301470
-0.905151,0.166870,0.097534,-1.145160,0.324906,-0.420780
-0.863159,0.134766,0.092163,-1.058873,0.299339,-0.536893
-0.860474,0.128296,0.067749,-0.943825,0.280165,-0.537959
-0.868408,0.147339,0.051880,-0.838363,0.242880,-0.452738
-0.897949,0.192261,0.050171,-0.803210,0.211988,-0.355798
-0.920654,0.208252,0.057983,-0.811732,0.206661,-0.273773
-0.985229,0.168823,0.068115,-0.796818,0.222640,-0.289752
-1.039673,0.139404,0.061401,-0.672182,0.218379,-0.303600
-1.083252,0.132812,0.044312,-0.504936,0.166181,-0.284426
-1.130859,0.113281,0.027466,-0.320645,0.058590,-0.225836
-1.172485,0.052002,0.032227,0.083091,-0.071373,-0.101200
-1.222778,-0.020020,-0.005005,0.401605,-0.159790,-0.008522
-1.291260,-0.031494,-0.035645,0.720119,-0.264186,0.027697
-1.369629,-0.054932,-0.032227,1.129181,-0.348342,0.043676
-1.431152,0.000854,-0.041382,1.537177,-0.470847,-0.003196
-1.371948,0.091919,-0.056519,1.629855,-0.572047,-0.072438
-1.215332,0.092041,-0.076050,1.528655,-0.630637,0.049002
-0.989990,0.134399,-0.064453,1.227185,-0.605070,0.245011
-0.820923,0.171875,0.006348,0.920389,-0.545416,0.349407
-0.715576,0.170532,0.031982,0.596548,-0.402670,0.476173
-0.732910,0.104614,-0.001099,0.172573,-0.105461,0.495348
-0.822998,0.103516,-0.052246,-0.103331,0.023436,0.498544
-0.963867,0.101563,-0.099609,-0.407996,0.057524,0.578439
-1.029907,0.035400,-0.104126,-0.659399,0.037284,0.722250
-1.048096,-0.052734,-0.130981,-0.763795,0.049002,0.665791
-1.208618,-0.172852,-0.194092,-0.818123,0.055394,0.577374
-1.187744,-0.217163,-0.259644,-0.671117,0.006392,0.406931
