ax,ay,az,gx,gy,gz
-1.177979,-0.018433,0.015381,1.226120,-0.227967,-2.190185
-1.298584,0.057983,0.005615,1.410411,-0.438889,-2.338256
-1.418335,0.155273,-0.024048,1.453021,-0.674313,-2.550244
-1.535156,0.238525,-0.056885,1.358213,-0.803210,-2.749449
-1.722168,0.262817,-0.001343,1.541438,-0.714793,-2.764362
-1.703735,0.247314,0.041260,1.879127,-0.460194,-2.715360
-1.582031,0.251709,0.073853,2.245578,-0.098004,-2.579006
-1.442261,0.269043,0.118774,2.569419,0.306796,-2.345713
-1.304199,0.306885,0.160156,2.821887,0.616788,-2.037852
-1.159058,0.349243,0.161743,2.946523,0.696683,-1.678857
-1.005005,0.372437,0.105713,2.929478,0.511327,-1.263404
-0.863892,0.351929,0.026001,2.724947,0.204531,-0.934237
-0.796509,0.324219,-0.040039,2.443718,-0.013848,-0.686031
-0.827515,0.353394,-0.033569,2.002698,-0.268447,-0.481500
-0.895630,0.359009,-0.017212,1.716142,-0.503870,-0.296144
-0.900757,0.341064,-0.025269,1.483914,-0.741424,-0.140615
-0.909912,0.302246,-0.035889,1.331581,-0.918258,-0.013848
-0.905518,0.246216,-0.036133,1.314537,-0.899084,0.062851
-0.882202,0.198853,0.001953,1.443434,-0.699879,0.117179
-0.838989,0.175049,0.038208,1.659683,-0.393083,0.186421
-0.794434,0.159180,0.057251,1.886584,-0.057524,0.268447
-0.748413,0.149780,0.080322,2.046374,0.245011,0.365386
-0.721313,0.126953,0.136719,2.109225,0.586961,0.502805
-0.736572,0.092163,0.211914,2.098572,0.648746,0.582700
-0.733398,0.088501,0.171875,2.020808,0.582700,0.556068
-0.726318,0.128662,0.176392,1.812016,0.574178,0.544350
-0.753906,0.147339,0.248901,1.469000,0.618919,0.465521
-0.807495,0.171997,0.332397,1.039698,0.673247,0.303600
-0.840088,0.184326,0.427612,0.557134,0.781904,0.156594
-0.860352,0.134766,0.498779,0.145941,0.901214,0.042611
-0.867187,0.055542,0.505127,-0.058590,0.935303,-0.061785
-0.875122,-0.018433,0.481812,-0.028762,0.904410,-0.220510
-0.896851,-0.135254,0.458252,0.511327,0.736098,-0.334493
-0.944458,-0.103760,0.422241,1.095092,0.570982,-0.496413
-0.978882,0.086426,0.348999,1.336907,0.377104,-0.621049
-0.989868,0.218140,0.241089,1.194162,0.255664,-0.657268
-1.044189,0.262329,0.185791,1.051416,0.162986,-0.724380
-1.222778,0.283203,0.180298,1.021589,0.089482,-0.812797
-1.443359,0.382446,0.201538,0.830907,0.066046,-0.820254
-1.592529,0.462891,0.244629,0.436759,0.144876,-0.704140
-1.615479,0.489258,0.259277,0.109722,0.198139,-0.461260
-1.493164,0.456543,0.199585,-0.162986,0.110788,0.057524
-1.211792,0.312256,0.152344,-0.247141,0.120375,0.414388
-1.050659,0.196533,0.206421,-0.154463,0.158724,0.715858
-0.982666,0.139893,0.239380,0.082025,0.125701,0.955543
-0.898926,0.137573,0.216919,0.301470,0.027697,1.108941
-0.863770,0.134033,0.193359,0.378169,-0.068177,1.125985
-0.922485,0.173950,0.113647,0.302535,-0.307862,1.053547
-0.902100,0.218384,0.067505,0.101200,-0.441020,1.105745
-1.024536,0.209351,0.051514,-0.211988,-0.709466,1.085505
-1.191284,0.158813,0.048462,-0.559264,-1.303884,0.786165
-1.312134,0.089722,0.033936,-0.748881,-1.244229,0.678574
-1.288452,0.050781,-0.006104,-0.634898,-1.228250,0.555003
-1.236084,0.033569,-0.047363,-0.335558,-1.163269,0.482565
-1.164063,0.031738,-0.078979,0.059655,-1.057808,0.452738
-1.096069,0.035400,-0.082153,0.452738,-0.925715,0.498544
-1.025635,0.039795,-0.067871,0.784035,-0.754208,0.610397
-0.952881,0.048950,-0.047241,1.016263,-0.551807,0.730772
-0.905518,0.062012,-0.045898,1.209076,-0.390952,0.828776
-0.887573,0.084595,-0.068848,1.306015,-0.324906,0.873517
-0.883911,0.124023,-0.093506,1.098288,-0.386691,0.795753
-0.861572,0.208130,-0.052612,0.708401,-0.430367,0.678574
-0.854248,0.194946,-0.026733,0.200270,-0.415453,0.581635
-0.813843,0.150757,-0.007813,-0.308927,-0.307862,0.492152
-0.766724,0.079346,0.012817,-0.633833,-0.124636,0.380300
-0.731812,0.016724,0.034424,-0.725445,0.106526,0.219445
-0.710937,-0.027832,0.056152,-0.612527,0.334493,0.009587
-0.707153,-0.053223,0.065552,-0.369647,0.515588,-0.185356
-0.728027,-0.047485,0.073608,-0.090548,0.617854,-0.409062
-0.774536,-0.024414,0.081787,0.151268,0.642355,-0.758469
-0.901733,0.009888,0.096069,0.461260,0.601875,-0.997088
-0.974976,0.034668,0.098999,0.627441,0.518784,-1.214402
-1.096680,0.068115,0.087158,0.778709,0.371777,-1.431716
-1.210327,0.112427,0.065918,0.840494,0.200270,-1.635182
-1.296021,0.135986,0.052246,0.855408,0.076699,-1.786449
-1.356323,0.147339,0.041260,0.884170,0.008522,-1.866344
-1.401855,0.152466,0.041992,0.994957,0.015979,-1.845039
-1.316162,0.137085,0.032349,1.222924,0.083091,-1.777927
-1.281738,0.124268,0.028931,1.584049,0.182160,-1.667140
-1.231445,0.023682,0.036743,2.234926,0.360060,-1.732121
-1.230469,0.119629,0.028320,2.612030,0.418649,-1.581918
-1.219482,0.121704,-0.011230,2.858106,0.308927,-1.352886
-1.273438,0.089600,-0.070801,3.286342,0.026632,-1.159008
-1.391113,0.226562,-0.108643,4.426176,-0.136354,-0.938498
-1.467407,0.505371,-0.187866,5.642708,-0.229032,-0.687096
-1.390869,0.884155,-0.246826,5.902633,-0.298274,-0.577374
-1.177856,1.144897,-0.232422,5.200623,-0.373908,-0.419714
-0.872314,1.208618,-0.177368,4.000070,-0.403735,-0.136354
-0.618408,1.120728,-0.122192,2.721752,-0.291883,0.532632
-0.453491,0.619995,-0.039551,1.375257,-0.083091,0.780839
-0.479980,0.475830,0.004517,0.922519,0.175769,0.810667
-0.571533,0.445190,0.026001,0.573112,0.364321,0.751012
-0.687866,0.413330,0.027710,0.325971,0.430367,0.660464
-0.783569,0.418335,0.021606,0.142745,0.433563,0.533698
-0.900391,0.366577,0.004883,0.022371,0.405866,0.427171
-1.010498,0.300415,-0.016846,0.031958,0.360060,0.361125
-1.082275,0.308960,-0.017212,-0.003196,0.318514,0.325971
-1.104614,0.353027,-0.011963,-0.142745,0.314253,0.319579
-1.070557,0.359985,-0.004272,-0.672182,0.431432,0.441020
-1.013794,0.308960,0.006714,-1.107875,0.544350,0.579504
-1.032471,0.272949,0.007568,-1.551026,0.630637,0.681770
-1.085693,0.224854,0.020874,-1.988850,0.649812,0.747816
-1.124146,0.167603,0.040161,-2.332930,0.589091,0.770186
-1.100952,0.124146,0.038086,-2.620552,0.459129,0.762730
-1.063110,0.114136,0.010010,-2.943327,0.294013,0.721184
-1.054810,0.097168,-0.026489,-3.240536,0.104396,0.674313
-1.040771,0.092896,-0.059937,-3.479155,-0.079895,0.638094
-1.000122,0.041016,-0.067871,-3.632553,-0.233293,0.621049
-0.963745,0.039917,0.004761,-3.619770,-0.197074,0.577374
-0.983643,-0.002686,0.062622,-3.437610,-0.111853,0.573112
-0.949463,-0.139893,0.056152,-2.899651,-0.089482,0.651942
-0.867676,-0.253418,0.021240,-2.034656,-0.158724,0.674313
-0.808105,-0.253906,0.034790,-1.110006,-0.210922,0.584830
-0.822266,-0.206787,0.062378,-0.258859,-0.213053,0.503870
-0.856323,-0.155884,0.076172,0.415453,-0.155529,0.462325
-0.873657,-0.104492,0.073364,0.852212,-0.056459,0.410127
-0.924194,-0.043213,0.063599,1.062069,0.066046,0.297209
-1.000977,0.032715,0.063477,1.009871,0.230097,0.038350
-1.081299,0.118164,0.061401,0.807471,0.297209,-0.137419
-1.140747,0.138672,0.034180,0.519849,0.311057,-0.290817
-1.201172,0.133667,0.000732,0.253533,0.276969,-0.371777
-1.261475,0.120117,0.012329,0.029827,0.296144,-0.481500
-1.382080,0.089111,0.061401,-0.075634,0.364321,-0.811732
-1.364258,0.236572,0.101196,-0.182160,0.499609,-0.595483
-1.291504,0.212891,0.146362,-0.421845,0.601875,-0.573112
-1.105713,0.241821,0.191284,-0.638094,0.705205,-0.590157
-0.950439,0.230225,0.213623,-1.085505,0.739294,-0.515588
-0.920044,0.185791,0.203003,-0.962999,0.695618,-0.469782
-1.005493,0.146118,0.221558,-0.985370,0.588026,-0.443150
-1.095703,0.103027,0.202759,-0.900149,0.377104,-0.390952
-1.129272,0.070679,0.150146,-0.698814,0.085221,-0.318514
-1.119141,0.049683,0.075806,-0.449542,-0.259925,-0.186421
-1.104980,0.035645,0.029175,-0.178964,-0.600809,-0.119310
-1.107422,0.038330,0.011108,0.113983,-0.863930,-0.041545
-1.087891,0.059814,0.009521,0.406931,-0.993892,0.072438
-1.035156,0.073730,0.016968,0.675378,-0.953412,0.185356
-0.986450,0.095337,0.058105,0.980044,-0.674313,0.299339
-0.955322,0.135010,0.037842,1.090831,-0.461260,0.362190
-0.920532,0.151611,0.019897,1.104680,-0.311057,0.420780
-0.898315,0.158447,0.005005,0.975783,-0.278034,0.480434
-0.859375,0.169922,0.010986,0.749946,-0.297209,0.519849
-0.813354,0.196533,0.010254,0.506001,-0.278034,0.534763
-0.794067,0.168335,-0.005615,0.314253,-0.278034,0.482565
-0.799805,0.122314,-0.010254,0.225836,-0.279099,0.379234
-0.813599,0.097046,0.001343,0.209857,-0.252468,0.251403
-0.834351,0.084106,0.014282,0.231162,-0.182160,0.023436
-0.900146,0.073120,0.021729,0.318514,-0.166181,-0.142745
-0.923584,0.059082,0.016357,0.447411,-0.183226,-0.306796
-0.974243,0.068848,0.015625,0.590157,-0.208792,-0.450607
-0.977783,0.082031,0.015015,0.720119,-0.236489,-0.553938
-1.057617,0.066406,0.017090,0.857538,-0.242880,-0.721184
-1.122192,0.136719,0.007813,1.014132,-0.231162,-0.635963
-1.121826,0.106934,0.008545,1.128116,-0.227967,-0.651942
-1.097168,0.117310,0.003174,1.261274,-0.206661,-0.743555
-1.176392,0.125244,-0.015381,1.299623,-0.256729,-0.688161
-1.235352,0.113525,-0.025269,1.250621,-0.490022,-0.469782
-1.355103,0.173096,-0.016113,1.470066,-0.613593,-0.332363
-1.379395,0.280884,0.026001,1.692706,-0.572047,-0.348342
-1.400757,0.410156,0.128418,1.601093,-0.346211,-0.393083
-1.285522,0.374878,0.169678,1.350756,-0.131028,-0.402670
-1.107300,0.301636,0.134399,1.099353,-0.023436,-0.346211
-0.929565,0.213501,0.113647,1.033307,0.040480,-0.249272
-0.767334,0.153564,0.121948,1.204815,0.126767,-0.182160
-0.680542,0.128296,0.127441,1.497762,0.227967,-0.193878
-0.676880,0.099487,0.109985,2.071940,0.321710,-0.301470
-0.736816,0.056274,0.072021,2.080462,0.333428,-0.387756
-0.777832,0.065308,0.058228,2.079397,0.264186,-0.494283
-0.817627,0.031372,0.075195,2.196576,0.030893,-0.575243
-0.851929,0.082153,0.047363,2.253035,-0.211988,-0.684965
-0.904785,0.166138,0.053711,2.022938,-0.348342,-0.727576
-0.934937,0.138794,0.071045,1.835451,-0.365386,-0.719054
-0.961060,0.134033,0.071777,1.752361,-0.233293,-0.786165
-0.969971,0.243896,0.024414,1.241034,0.059655,-0.798949
-0.957275,0.211060,0.073975,0.748881,0.318514,-0.797883
-0.943604,0.184570,0.173706,0.394148,0.660464,-0.805340
-0.890381,0.184570,0.222534,0.213053,0.846886,-0.768056
-0.889038,0.192749,0.238892,0.083091,0.919324,-0.628506
-0.872437,0.108643,0.235596,0.027697,0.845820,-0.480434
-0.848511,0.023926,0.214478,0.164051,0.693487,-0.503870
-0.858643,0.002808,0.196045,0.433563,0.528371,-0.507066
-0.864502,0.016968,0.183105,0.727576,0.361125,-0.512392
-0.881226,0.049805,0.177979,0.988566,0.222640,-0.442085
-0.927979,0.070557,0.190186,1.195227,0.134223,-0.344081
-0.995972,0.098755,0.206543,1.623464,0.069242,-0.173638
-1.045288,0.151733,0.199097,1.397627,0.077764,-0.069242
-1.076294,0.168823,0.189331,1.318798,0.098004,0.030893
-1.106079,0.168335,0.182129,1.211206,0.111853,0.128897
-1.139648,0.172729,0.154907,1.108941,0.094809,0.216249
-1.224976,0.175781,0.136597,1.030111,0.077764,0.263120
-1.331055,0.206421,0.166382,0.921454,0.053263,0.252468
-1.377197,0.238525,0.205688,0.842625,0.021305,0.281230
-1.351318,0.271729,0.172241,0.746751,-0.050067,0.339819
-1.319702,0.286377,0.122070,0.591222,-0.164051,0.461260
-1.273071,0.265747,0.152588,0.349407,-0.285491,0.792557
-1.106201,0.215332,0.180908,0.215184,-0.281230,0.991762
-1.025146,0.165894,0.198486,0.107592,-0.249272,1.156878
-1.039795,0.104126,0.206543,0.066046,-0.264186,1.241034
-1.088257,0.070557,0.185913,0.086286,-0.392017,1.265535
-1.125610,0.071533,0.138550,0.099070,-0.604005,1.286840
-1.160278,0.052979,0.083740,0.088417,-0.860734,1.306015
-1.193237,0.008545,0.049805,0.085221,-1.099353,1.271926
-1.200928,-0.014771,0.027832,0.151268,-1.276187,1.246360
-1.176147,-0.031128,0.010376,0.309992,-1.367800,1.212271
-1.143921,-0.032349,0.014648,0.416519,-1.325189,1.149421
-1.104492,-0.017944,0.020142,0.516653,-1.227185,1.083374
-1.057251,-0.002686,0.008057,0.590157,-1.113202,1.001349
-1.021240,0.003906,-0.007080,0.625310,-1.012002,0.916128
-0.993530,0.003296,-0.019287,0.634898,-0.936368,0.819189
-0.965332,0.005371,-0.032227,0.618919,-0.882039,0.715858
-0.942017,0.007690,-0.042236,0.573112,-0.837298,0.604005
-0.917847,0.010376,-0.047607,0.510262,-0.788296,0.481500
-0.880859,0.015503,-0.046753,0.442085,-0.720119,0.365386
-0.850220,0.003906,-0.046875,0.388822,-0.583765,0.186421
-0.779663,-0.009155,-0.031250,0.412258,-0.468717,0.039415
-0.736694,-0.011841,-0.027588,0.481500,-0.348342,-0.122505
-0.716064,-0.014160,-0.032837,0.580569,-0.249272,-0.296144
-0.730225,-0.013916,-0.040161,0.681770,-0.182160,-0.495348
-0.779175,-0.008667,-0.041016,0.771252,-0.131028,-0.724380
-0.850464,-0.000854,-0.038452,0.835168,-0.071373,-0.973652
-0.945312,0.010864,-0.025757,0.854342,0.015979,-1.257013
-1.059082,0.036377,-0.003540,0.833037,0.118244,-1.553156
-1.187744,0.062622,0.017212,0.710532,0.245011,-1.922803
-1.414063,0.090698,0.035400,0.569917,0.223706,-1.977132
-1.474121,0.054443,0.005493,0.549677,0.055394,-1.895106
-1.606567,0.040161,-0.010010,0.918258,-0.139550,-1.866344
-1.624390,0.078735,-0.013794,1.695902,-0.280165,-1.747034
-1.539429,0.164429,-0.014404,2.494850,-0.305731,-1.654356
-1.473633,0.275024,0.004517,2.948653,-0.247141,-1.557417
-1.338989,0.350952,0.043579,3.048788,-0.139550,-1.375257
-1.163330,0.425293,0.061768,2.855975,-0.040480,-1.225055
-0.968994,0.453613,0.053955,2.435195,-0.023436,-1.016263
-0.827026,0.413940,0.029175,1.815211,-0.139550,-0.813862
-0.829468,0.294678,0.021973,1.594702,-0.250337,-0.760599
-0.874512,0.228149,0.017822,1.538242,-0.368582,-0.748881
-0.863403,0.177979,0.012329,1.593636,-0.445281,-0.777643
-0.852173,0.150879,-0.000122,1.726794,-0.464455,-0.822384
-0.837769,0.144897,-0.015869,1.898302,-0.445281,-0.859669
-0.831055,0.166626,-0.031128,2.057026,-0.404801,-0.883105
-0.888916,0.182495,-0.030151,2.186989,-0.354733,-0.871387
-0.903687,0.202026,-0.022095,2.304168,-0.291883,-0.807471
-0.881226,0.200073,-0.012451,2.384063,-0.189617,-0.673247
-0.838135,0.205078,0.008789,2.414955,-0.089482,-0.543285
-0.817505,0.212036,0.044189,2.384063,0.052198,-0.350472
-0.785889,0.216064,0.090210,2.308429,0.216249,-0.187487
-0.768311,0.229004,0.173218,2.141182,0.418649,-0.066046
-0.781372,0.218018,0.228027,1.999502,0.583765,0.038350
-0.802368,0.212646,0.262939,1.757687,0.676443,0.069242
-0.841797,0.206543,0.324463,1.449826,0.714793,0.052198
-0.895630,0.207031,0.438721,1.095092,0.730772,-0.020240
-0.920410,0.185669,0.506226,0.786165,0.674313,-0.067112
-0.901245,0.124146,0.517090,0.530502,0.527306,-0.108657
-0.892212,0.043823,0.494385,0.511327,0.446346,-0.166181
-0.943481,0.030884,0.490234,0.517719,0.383495,-0.272708
-1.034058,0.045410,0.469849,0.542220,0.278034,-0.351537
-1.126709,0.072998,0.439819,0.523045,0.147007,-0.395213
-1.150879,0.108398,0.387939,0.518784,-0.017044,-0.358994
-1.151245,0.115356,0.338501,0.520915,-0.139550,-0.305731
-1.137329,0.116943,0.279297,0.608266,-0.251403,-0.231162
-1.125854,0.118042,0.231689,0.709466,-0.305731,-0.143811
-1.149170,0.094116,0.202881,0.932107,-0.296144,-0.019175
-1.179932,0.085449,0.189819,1.135572,-0.205596,0.050067
-1.170288,0.122803,0.184937,1.308145,-0.062851,0.084156
-1.150024,0.190063,0.181763,1.349691,0.090548,0.084156
-1.109497,0.268555,0.170898,1.200554,0.213053,0.084156
-1.031250,0.333618,0.150146,0.846886,0.260990,0.152333
-0.900757,0.342896,0.122803,0.381365,0.251403,0.207727
-0.838135,0.403198,0.104492,-0.100135,0.234358,0.371777
-0.765503,0.292969,0.091797,-0.586961,0.191748,0.390952
-0.736816,0.323853,0.084351,-0.924650,0.204531,0.315318
-0.809692,0.345703,0.067261,-1.507350,0.152333,0.481500
-0.896484,0.298706,0.036377,-1.840778,0.092678,0.535828
-1.012817,0.232300,0.021606,-2.053831,0.024501,0.580569
-1.113525,0.170532,0.005981,-2.102833,-0.083091,0.615723
-1.182617,0.114868,-0.012451,-1.986719,-0.199205,0.651942
-1.265015,0.079712,-0.025024,-1.767274,-0.308927,0.655138
-1.367798,0.070190,-0.014893,-1.516937,-0.397344,0.658334
-1.413208,0.060669,-0.004883,-1.204815,-0.480434,0.694553
-1.350220,0.045532,-0.014282,-0.842625,-0.545416,0.789361
-1.254395,0.012817,-0.023071,-0.138484,-0.568851,0.961934
-1.096924,0.001587,-0.038574,0.331297,-0.550742,1.097223
-1.006836,0.015381,-0.044312,0.712662,-0.500674,1.218663
-0.950928,0.030518,-0.032349,0.974717,-0.411192,1.324124
-0.924072,0.047363,-0.007324,1.118528,-0.287622,1.392301
-0.904785,0.068726,0.012939,1.115332,-0.172573,1.395497
-0.882202,0.078979,0.048950,0.993892,-0.062851,1.375257
-0.858398,0.072876,0.054321,0.824515,-0.014914,1.295362
-0.816162,0.077515,0.043579,0.615723,-0.007457,1.174987
-0.778809,0.072388,0.044067,0.357929,-0.004261,1.021589
-0.755005,0.038696,0.073486,0.028762,-0.024501,0.723315
-0.772705,-0.013184,0.081543,-0.042611,0.001065,0.470847
-0.847656,-0.025879,0.090942,-0.062851,0.070307,0.150202
-0.956177,-0.024414,0.097412,-0.034088,0.129962,-0.198139
-1.072021,-0.032959,0.096802,0.056459,0.150202,-0.559264
-1.154785,-0.001465,0.079346,0.173638,0.165116,-0.883105
-1.216431,0.038696,0.065308,0.199205,0.176834,-1.163269
-1.261597,0.066528,0.081299,0.201335,0.217314,-1.389105
-1.349487,0.075439,0.116699,0.205596,0.311057,-1.580853
-1.459961,0.086914,0.156738,0.273773,0.483630,-1.788580
-1.480347,0.126831,0.224365,0.329167,0.557134,-1.837582
-1.388062,0.146362,0.281494,0.498544,0.531567,-1.799232
-1.246704,0.242432,0.314575,0.720119,0.367516,-1.735317
-1.043701,0.330322,0.298706,0.716923,0.125701,-1.559548
-0.828125,0.244995,0.216431,0.626376,-0.115049,-1.350756
-0.701782,0.193970,0.110474,0.540089,-0.226901,-1.113202
-0.738403,0.170776,0.073120,0.428236,-0.247141,-1.054612
-0.874512,0.224365,0.093628,0.358994,-0.288687,-0.957673
-0.993530,0.281006,0.134399,0.284426,-0.402670,-0.550742
-1.045166,0.282715,0.137451,0.264186,-0.562460,-0.624245
-1.055908,0.260742,0.113037,0.395213,-0.607201,-0.510262
-1.019653,0.258789,0.080322,0.600809,-0.626376,-0.388822
-0.977051,0.253662,0.040161,0.829841,-0.641289,-0.225836
-0.945190,0.218628,-0.003540,1.089766,-0.660464,-0.034088
-0.930908,0.179199,-0.038940,1.383779,-0.671117,0.164051
-0.923218,0.158569,-0.053711,1.686314,-0.661529,0.353668
-0.896851,0.149536,-0.038818,1.968609,-0.598679,0.551807
-0.848267,0.116821,0.011841,2.233860,-0.468717,0.735033
-0.816406,0.104736,0.040649,2.536396,-0.249272,0.877778
-0.801147,0.040039,0.309814,2.624813,-0.051133,0.961934
-0.805542,-0.017822,0.421753,2.820822,-0.082025,0.846886
-0.847534,0.009766,0.285156,2.981676,-0.411192,0.709466
-0.775879,0.043579,0.189575,2.719621,-0.618919,0.678574
-0.650513,0.066650,0.269287,2.043178,-0.653007,0.481500
-0.635132,0.100464,0.432007,1.318798,-0.569917,0.138484
-0.707886,0.152100,0.530273,0.687096,-0.372843,-0.242880
-0.812134,0.142212,0.495117,0.256729,-0.091613,-0.525176
-0.918457,0.092896,0.357056,0.004261,0.100135,-0.904410
-0.992432,0.093140,0.231201,-0.292948,0.224771,-1.099353
-1.053101,0.131836,0.252197,-0.327036,0.314253,-1.155812
-1.054199,0.189453,0.201294,-0.216249,0.352603,-1.114267
-1.035889,0.258179,0.107788,-0.136354,0.330232,-1.012002
-1.057373,0.300781,0.053589,-0.139550,0.307862,-0.885235
-1.134155,0.323608,0.029297,-0.166181,0.299339,-0.727576
-1.233887,0.349854,0.022949,-0.229032,0.315318,-0.549677
-1.320557,0.345703,0.065796,-0.270577,0.398409,-0.299339
-1.358521,0.275757,0.099243,-0.131028,0.484696,-0.038350
-1.293945,0.231323,0.083740,0.298274,0.541155,0.247141
-1.162964,0.215576,0.104858,0.593353,0.576308,0.380300
-1.070557,0.252686,0.141357,0.765925,0.599744,0.451672
-0.957520,0.312500,0.187378,0.703075,0.629572,0.528371
-0.844238,0.339111,0.214600,0.449542,0.643420,0.608266
-0.790405,0.350586,0.203003,0.055394,0.618919,0.609331
-0.837402,0.361328,0.188843,-0.441020,0.574178,0.568851
-0.955078,0.347168,0.178345,-0.967261,0.463390,0.527306
-1.094604,0.310913,0.157715,-1.459413,0.265251,0.492152
-1.221924,0.246460,0.134155,-1.823733,-0.013848,0.585896
-1.310425,0.119141,0.046753,-1.999502,-0.543285,0.710532
-1.340332,-0.009766,0.003052,-1.801363,-0.872452,0.836233
-1.302490,-0.084473,-0.015747,-1.353952,-1.124920,0.957673
-1.238403,-0.127319,-0.017700,-0.751012,-1.227185,1.075917
-1.177490,-0.158203,-0.007080,-0.107592,-1.190966,1.150486
-1.092651,-0.155396,0.000122,0.555003,-1.063134,1.213337
-0.984375,-0.132202,-0.003052,1.186705,-0.867126,1.245295
-0.885498,-0.087891,-0.010986,1.670335,-0.647681,1.201619
-0.809692,-0.032959,-0.014771,1.930260,-0.442085,1.099353
-0.762329,0.016846,-0.023437,1.894041,-0.249272,0.858603
-0.725586,0.083252,-0.029175,1.621333,-0.187487,0.661529
-0.729126,0.113037,-0.021606,1.227185,-0.145941,0.428236
-0.787109,0.131470,0.002075,0.754208,-0.110788,0.162986
-0.828003,0.136719,0.020996,0.284426,-0.096939,-0.099070
-0.821167,0.119995,0.018188,-0.096939,-0.104396,-0.353668
-0.815674,0.084473,0.003784,-0.362190,-0.116114,-0.605070
-0.849854,0.050293,-0.003174,-0.469782,-0.131028,-0.822384
-0.889404,0.017334,-0.005615,-0.423975,-0.125701,-1.007741
-0.963989,-0.012939,0.003906,-0.259925,-0.104396,-1.360343
-1.064575,0.008789,0.011841,0.108657,-0.026632,-1.473261
-1.193481,0.035278,0.022583,0.336624,0.029827,-1.592571
-1.269531,0.068359,0.032349,0.540089,0.051133,-1.690575
-1.295166,0.097046,0.044312,0.749946,0.045806,-1.732121
-1.279419,0.114014,0.026855,0.990696,0.003196,-1.692706
-1.353882,0.106201,-0.000610,1.252751,-0.069242,-1.686314
-1.485352,0.138062,-0.026611,1.461543,-0.193878,-1.567005
-1.490112,0.140625,-0.046997,1.595767,-0.306796,-1.422129
-1.386353,0.149414,-0.001709,1.921738,-0.331297,-1.230381
-1.254517,0.190918,0.035034,2.357431,-0.159790,-0.953412
-1.106323,0.268066,0.055298,2.318016,0.014914,-0.789361
-1.046021,0.278687,0.072021,2.093246,0.113983,-0.662595
-0.963135,0.289307,0.073730,1.754491,0.103331,-0.586961
-0.859741,0.286987,0.068481,1.408280,0.020240,-0.557134
-0.778320,0.270630,0.062988,1.143029,-0.077764,-0.552872
-0.761841,0.239380,0.061401,0.949151,-0.153398,-0.583765
-0.781738,0.207886,0.067627,0.805340,-0.199205,-0.614658
-0.788818,0.175537,0.070190,0.744620,-0.211988,-0.629572
-0.809814,0.164673,0.056885,0.739294,-0.197074,-0.655138
-0.873779,0.160278,0.047974,0.877778,-0.162986,-0.635963
-0.964844,0.181519,0.048828,1.015197,-0.141680,-0.553938
-0.975464,0.201172,0.055664,1.103614,-0.095874,-0.427171
-0.950195,0.194458,0.093628,1.157943,-0.007457,-0.260990
-0.898560,0.181152,0.144409,1.225055,0.122505,-0.082025
-0.857422,0.164917,0.187256,1.330516,0.239685,0.111853
-0.827515,0.152710,0.214722,1.433846,0.313188,0.275904
-0.811523,0.145630,0.239990,1.482849,0.348342,0.444215
-0.816406,0.129150,0.246582,1.490306,0.337689,0.584830
-0.847168,0.118408,0.247314,1.347560,0.298274,0.679639
-0.897583,0.107666,0.320068,1.164335,0.286556,0.725445
-0.924683,0.077637,0.368652,0.982174,0.273773,0.739294
-0.949341,0.037842,0.389282,0.842625,0.251403,0.714793
-0.976318,0.005981,0.380127,0.762730,0.206661,0.666856
-1.014282,-0.013672,0.360107,0.690292,0.156594,0.590157
-1.050903,-0.021484,0.357422,0.612527,0.109722,0.484696
-1.058716,-0.025391,0.375122,0.560329,0.067112,0.385626
-1.033936,-0.038574,0.365845,0.574178,0.042611,0.306796
-1.051880,-0.050049,0.321045,0.628506,-0.265251,0.170442
-1.085693,-0.040283,0.230591,0.817058,-0.128897,0.089482
-1.099854,-0.017090,0.185425,1.004545,-0.245011,0.029827
-1.078003,0.016235,0.147583,1.186705,-0.320645,-0.017044
-1.076538,0.060303,0.127686,1.301754,-0.330232,-0.083091
-1.093018,0.110962,0.125488,1.319863,-0.288687,-0.155529
-1.070801,0.141846,0.130371,1.269796,-0.208792,-0.181095
-1.005981,0.160278,0.132568,1.192031,-0.073503,-0.154463
-0.956177,0.178345,0.134888,1.088701,0.042611,-0.111853
-0.931885,0.189941,0.132690,0.980044,0.092678,-0.058590
-0.915039,0.189453,0.123901,0.852212,0.034088,0.019175
-0.940186,0.191162,0.120483,0.772317,-0.062851,0.041545
-0.970581,0.199585,0.111694,0.691357,-0.194943,0.063916
-0.995239,0.199951,0.096924,0.608266,-0.341950,0.116114
-1.025146,0.181274,0.081421,0.564590,-0.477239,0.184291
-1.070313,0.153687,0.067139,0.597614,-0.590157,0.259925
-1.116089,0.129028,0.060059,0.690292,-0.664725,0.335558
-1.155396,0.109009,0.048828,0.818123,-0.713727,0.423975
-1.184448,0.094971,0.033691,0.957673,-0.748881,0.503870
-1.174927,0.096924,0.036621,1.070591,-0.758469,0.618919
-1.143066,0.089600,0.040161,1.187770,-0.713727,0.659399
-1.068970,0.090454,0.044556,1.226120,-0.663660,0.688161
-1.003662,0.075195,0.049316,1.236773,-0.606136,0.664725
-0.927979,0.071289,0.053833,1.249556,-0.544350,0.605070
-0.868774,0.070557,0.054321,1.250621,-0.483630,0.517719
-0.824463,0.071167,0.046143,1.244229,-0.429302,0.409062
-0.807617,0.070068,0.040405,1.228250,-0.377104,0.273773
-0.791260,0.080200,0.037598,1.203749,-0.329167,0.124636
