ax,ay,az,gx,gy,gz
-1.106445,0.226929,0.010254,-1.007741,0.445281,-0.518784
-1.088623,0.255615,0.003662,-1.015197,0.539024,-0.315318
-1.030396,0.220093,0.012451,-0.975783,0.559264,0.015979
-0.941284,0.206909,0.013306,-0.920389,0.529437,0.064981
-0.920166,0.218018,0.002808,-1.102549,0.535828,0.117179
-0.915283,0.185059,0.042603,-1.174987,0.519849,0.120375
-0.900269,0.203247,0.031494,-1.321994,0.567786,0.134223
-0.883179,0.175049,0.034302,-1.502023,0.633833,0.122505
-0.877075,0.126343,0.052979,-1.503089,0.668986,0.058590
-0.876953,0.116455,0.074463,-1.407215,0.674313,0.001065
-0.892090,0.109985,0.103760,-1.281514,0.649812,-0.060720
-0.906738,0.119263,0.124390,-1.130246,0.600809,-0.096939
-0.947876,0.124268,0.140015,-0.889496,0.512392,-0.123571
-1.008179,0.143677,0.145752,-0.651942,0.439954,-0.165116
-1.039551,0.206421,0.119141,-0.477239,0.351537,-0.180030
-1.039185,0.278809,0.078125,-0.570982,0.284426,-0.157659
-1.047729,0.282349,0.013184,-0.950216,0.298274,-0.077764
-1.069824,0.219971,-0.020996,-1.213337,0.363255,-0.022371
-1.129761,0.110229,-0.072144,-1.163269,0.381365,0.041545
-1.173584,0.018555,-0.125977,-0.918258,0.316384,0.069242
-1.243164,0.003174,-0.136230,-0.617854,0.258859,0.031958
-1.270630,0.060791,-0.133423,-0.386691,0.257794,-0.028762
-1.187622,0.156006,-0.134888,-0.463390,0.339819,-0.026632
-1.115967,0.144531,-0.139404,-0.686031,0.437824,-0.029827
-1.037964,0.130981,-0.144531,-0.907606,0.547546,-0.061785
-0.969238,0.127563,-0.145264,-1.111071,0.643420,-0.119310
-0.883667,0.116699,-0.145508,-1.291101,0.730772,-0.187487
-0.802612,0.117798,-0.144043,-1.466870,0.826646,-0.242880
-0.754761,0.120850,-0.157593,-1.640508,0.907606,-0.279099
-0.761963,0.122559,-0.180542,-1.823733,0.929976,-0.318514
-0.828125,0.100220,-0.214844,-1.980327,0.885235,-0.312123
-0.899780,0.036621,-0.225708,-2.044243,0.741424,-0.278034
-0.938599,-0.000244,-0.215332,-1.960087,0.621049,-0.295078
-0.959229,-0.002686,-0.239380,-1.863148,0.507066,-0.445281
-1.016846,-0.002197,-0.258789,-1.788580,0.415453,-0.609331
-1.047119,-0.000977,-0.274902,-1.612811,0.307862,-0.775513
-1.014160,-0.001587,-0.306885,-1.357147,0.194943,-0.883105
-0.998657,-0.003906,-0.337402,-1.030111,0.112918,-0.962999
-0.997559,0.043457,-0.349609,-0.738229,0.060720,-0.969391
-1.006958,0.102539,-0.345947,-0.539024,0.054329,-0.898018
-1.025391,0.145874,-0.325562,-0.405866,0.152333,-0.728641
-1.057739,0.249512,-0.292969,-0.490022,0.238619,-0.618919
-1.070313,0.263184,-0.301758,-0.694553,0.281230,-0.543285
-1.049683,0.238525,-0.304810,-0.876713,0.297209,-0.438889
-1.031860,0.213989,-0.298950,-1.005610,0.275904,-0.256729
-0.993896,0.153198,-0.300049,-1.125985,0.222640,-0.168312
-0.944702,0.106689,-0.285400,-1.165400,0.191748,-0.147007
-1.015259,0.118286,-0.268066,-1.130246,0.204531,-0.034088
-0.941162,0.026123,-0.258911,-1.133442,0.213053,0.026632
-0.981812,0.075562,-0.256470,-1.051416,0.183226,-0.132093
-1.167480,0.122314,-0.259644,-1.271926,-0.138484,0.106526
-0.993774,0.025635,-0.245605,-1.257013,-0.353668,0.002131
-1.108032,-0.004883,-0.255127,-1.204815,-0.532632,0.015979
-1.080811,-0.081421,-0.263184,-1.038633,-0.667921,-0.001065
-1.067993,-0.088379,-0.283936,-0.804275,-0.743555,-0.022371
-1.095215,-0.088379,-0.291626,-0.613593,-0.763795,-0.031958
-1.160889,-0.112305,-0.291626,-0.438889,-0.747816,-0.015979
-1.261597,-0.090820,-0.293091,-0.318514,-0.758469,0.023436
-1.279785,-0.025879,-0.270386,-0.344081,-0.742490,0.007457
-1.196289,0.046021,-0.217773,-0.621049,-0.526241,0.074569
-0.993652,0.058838,-0.149536,-0.773382,-0.322775,0.203466
-0.888794,0.036987,-0.069214,-0.700944,-0.174703,0.380300
-0.790161,-0.040649,-0.056396,-0.562460,-0.108657,0.380300
-0.859375,-0.048706,-0.040039,-0.499609,-0.199205,0.595483
-0.922852,-0.148315,0.025513,-0.257794,-0.284426,0.572047
-0.990723,0.010620,0.007324,-0.311057,-0.192813,0.709466
-1.088623,0.022583,-0.001587,-0.655138,-0.064981,0.677508
-1.014282,0.014526,0.093750,-1.082309,0.197074,0.569917
-1.085449,0.024048,0.137939,-1.416802,0.410127,0.395213
-1.180786,-0.051636,0.062134,-1.280448,0.144876,0.345146
-1.096313,-0.074341,-0.050049,-1.030111,-0.145941,0.371777
-1.036621,-0.064941,-0.128174,-0.853277,-0.401605,0.306796
-1.069824,-0.029907,-0.106934,-0.815993,-0.626376,0.089482
-1.065552,0.092773,-0.130859,-0.879909,-0.690292,0.204531
-0.915405,0.011719,-0.169556,-1.009871,-0.593353,0.158724
-0.957886,0.010498,-0.190796,-1.007741,-0.344081,0.123571
-1.022461,0.014160,-0.176270,-0.951282,-0.167247,0.066046
-0.838013,0.105469,-0.172729,-0.925715,0.082025,0.344081
-0.695068,0.042847,-0.174316,-0.879909,0.456999,0.082025
-0.805786,0.084229,-0.171021,-0.919324,0.590157,-0.153398
-0.752441,0.118652,-0.164429,-1.026915,0.631702,-0.409062
-0.698975,0.099487,-0.163574,-1.104680,0.664725,-0.609331
-0.856079,0.105591,-0.185791,-1.058873,0.673247,-0.616788
-0.853516,0.079834,-0.186401,-1.052482,0.664725,-0.686031
-0.818726,0.134766,-0.180176,-1.134507,0.674313,-0.545416
-0.822266,0.123657,-0.179687,-1.261274,0.703075,-0.576308
-0.863037,0.133911,-0.160400,-1.383779,0.774448,-0.590157
-0.885010,0.115967,-0.137817,-1.500958,0.858603,-0.541155
-0.896484,0.069092,-0.114014,-1.466870,0.965130,-0.504936
-0.918945,0.095459,-0.087280,-1.384844,1.013067,-0.488957
-0.930786,0.120605,-0.076538,-1.320928,1.022654,-0.435693
-0.956055,0.062744,-0.032959,-1.159008,0.950216,-0.397344
-0.997314,0.010620,0.015869,-0.845820,0.797883,-0.459129
-1.061035,0.059937,0.067261,-0.827711,0.691357,-0.491087
-1.135132,0.081299,0.089600,-0.980044,0.598679,-0.482565
-1.177124,0.055054,0.072021,-1.069526,0.459129,-0.551807
-1.174683,0.034790,0.008423,-1.172857,0.272708,-0.676443
-1.134033,0.014648,-0.061401,-1.316667,0.036219,-0.806406
-1.062012,-0.016846,-0.161987,-1.247425,-0.035154,-0.869256
-0.968750,-0.068359,-0.230469,-1.039698,-0.037284,-0.809601
-0.958984,-0.139160,-0.273560,-0.709466,-0.006392,-0.727576
-1.059814,-0.119507,-0.269775,-0.395213,0.003196,-0.626376
-1.114502,-0.068359,-0.284302,-0.285491,-0.086286,-0.519849
-1.156250,-0.122681,-0.332886,-0.245011,-0.260990,-0.415453
-1.123779,-0.168091,-0.387451,-0.155529,-0.475108,-0.353668
-1.088257,-0.192261,-0.415649,-0.084156,-0.632767,-0.226901
-1.058472,-0.134521,-0.385498,-0.154463,-0.645550,0.188552
-0.964966,-0.067627,-0.290405,-0.384561,-0.340885,0.296144
-0.907227,-0.081177,-0.300659,-0.627441,-0.137419,0.542220
-0.962891,-0.223999,-0.309448,-0.695618,-0.008522,0.696683
-1.009033,-0.290405,-0.293701,-0.590157,0.082025,0.921454
-0.914062,-0.463867,-0.299438,-0.430367,0.128897,0.470847
-1.142212,-0.306274,-0.324463,-0.364321,0.034088,0.762730
-1.049438,-0.386841,-0.338745,-0.383495,-0.082025,0.519849
-1.044434,-0.265625,-0.349121,-0.506001,-0.156594,0.338754
-1.054565,-0.205811,-0.333496,-0.764860,-0.167247,0.154463
-0.939941,-0.218140,-0.314941,-1.202684,-0.056459,-0.104396
-0.898437,-0.234863,-0.270996,-1.396562,0.040480,-0.224771
-0.912354,-0.237793,-0.276733,-1.493501,0.125701,-0.236489
-0.947632,-0.262695,-0.278809,-1.398693,0.203466,-0.298274
-0.968994,-0.256836,-0.275146,-1.200554,0.240750,-0.294013
-0.969482,-0.218750,-0.258301,-1.032242,0.253533,-0.225836
-0.953125,-0.188354,-0.243286,-0.857538,0.255664,-0.172573
-0.977051,-0.169189,-0.233887,-0.660464,0.233293,-0.140615
-0.968140,-0.149902,-0.224976,-0.450607,0.206661,-0.118244
-0.961670,-0.101196,-0.218262,-0.294013,0.196009,-0.117179
-0.973755,-0.050903,-0.183594,-0.251403,0.197074,-0.136354
-0.980713,0.012329,-0.151611,-0.312123,0.206661,-0.118244
-0.978638,0.070190,-0.113403,-0.438889,0.197074,-0.135289
-0.976929,0.139282,-0.085327,-0.600809,0.138484,-0.196009
-0.976074,0.157349,-0.089233,-0.808536,0.022371,-0.247141
-1.012939,0.166504,-0.125732,-0.974717,-0.142745,-0.332363
-1.044312,0.197632,-0.142944,-1.064200,-0.323841,-0.082025
-1.030029,0.104004,-0.143433,-1.056743,-0.496413,0.103331
-1.009155,0.055420,-0.128784,-0.893757,-0.632767,-0.028762
-1.013916,0.041382,-0.123047,-0.502805,-0.770186,-0.119310
-1.038330,0.070190,-0.121460,-0.200270,-0.819189,-0.033023
-1.049561,0.067139,-0.131226,0.072438,-0.849016,0.006392
-1.054932,0.108032,-0.155029,0.289752,-0.908671,0.176834
-1.054321,0.092407,-0.152954,0.356864,-1.008806,0.311057
-1.012085,0.117065,-0.136719,0.423975,-1.042894,0.253533
-1.015015,0.132080,-0.133057,0.527306,-1.008806,0.186421
-1.064209,0.130615,-0.111328,0.576308,-0.917193,0.102265
-1.056641,0.132324,-0.076660,0.560329,-0.762730,0.102265
-1.045654,0.139893,-0.055786,0.466586,-0.596548,0.194943
-1.119141,0.086914,-0.057739,0.264186,-0.477239,0.303600
-1.373535,0.192627,-0.023682,-0.018110,-0.478304,0.224771
-1.378296,0.249146,-0.006592,-0.407996,-0.512392,0.023436
-1.263184,0.311890,-0.014404,-0.805340,-0.519849,-0.071373
-1.091675,0.319092,-0.029907,-1.086570,-0.477239,0.137419
-0.857178,0.244995,-0.042603,-1.182444,-0.388822,0.436759
-0.729004,0.182739,-0.073975,-1.085505,-0.282295,0.597614
-0.737671,0.150635,-0.104370,-1.079113,-0.177899,0.589091
-0.892822,0.178101,-0.105347,-1.134507,-0.120375,0.707336
-0.985718,0.194702,-0.099487,-1.401889,-0.140615,0.875648
-1.043945,0.132324,-0.129272,-1.601093,-0.204531,0.939564
-1.070923,0.053833,-0.162598,-1.710815,-0.272708,0.911867
-1.062622,0.016602,-0.170532,-1.680988,-0.284426,0.849016
-1.020020,-0.003174,-0.172119,-1.570200,-0.214118,0.757403
-0.954590,-0.034912,-0.173218,-1.404019,-0.068177,0.651942
-0.936890,-0.007935,-0.177368,-1.265535,0.099070,0.568851
-0.966553,0.020630,-0.181885,-1.235707,0.233293,0.461260
-0.987915,0.053711,-0.172852,-1.320928,0.331297,0.368582
-0.952271,0.084229,-0.164185,-1.496697,0.403735,0.005326
-0.913818,0.101440,-0.159302,-1.831190,0.468717,0.150202
-0.870483,0.099487,-0.138794,-2.012285,0.525176,0.084156
-0.873047,0.111694,-0.105835,-2.163553,0.600809,0.029827
-0.890137,0.091553,-0.081055,-2.257296,0.673247,-0.018110
-0.920532,0.071045,-0.077637,-2.284993,0.705205,-0.070307
-0.991821,0.067017,-0.102783,-2.280732,0.649812,-0.155529
-1.039673,0.062866,-0.111084,-2.264753,0.551807,-0.235424
-1.029053,0.065186,-0.109497,-2.216816,0.472978,-0.245011
-0.988281,0.047852,-0.112915,-2.142248,0.429302,-0.169377
-0.934082,-0.008057,-0.103882,-1.908955,0.451672,-0.014914
-0.927490,-0.025513,-0.069702,-1.702293,0.481500,0.023436
-0.931152,-0.034180,-0.039917,-1.508415,0.507066,0.030893
-0.929199,-0.055908,-0.019531,-1.343299,0.504936,0.002131
-0.933350,-0.045776,-0.016479,-1.220794,0.469782,-0.067112
-0.970093,0.006470,-0.020020,-1.136638,0.400540,-0.157659
-1.014282,0.053711,-0.030273,-1.112136,0.302535,-0.208792
-1.031982,0.077271,-0.031860,-1.139833,0.216249,-0.196009
-1.044556,0.059570,-0.041260,-1.115332,0.148072,-0.155529
-1.074585,0.017578,-0.064331,-1.008806,0.095874,-0.074569
-1.186646,-0.016357,-0.118164,-0.807471,0.014914,-0.080960
-1.448608,-0.026978,-0.120728,-0.684965,-0.020240,-0.092678
-1.455322,0.006958,-0.106934,-0.648746,0.000000,-0.062851
-1.302734,0.039673,-0.090820,-0.643420,0.079895,-0.068177
-1.114990,0.050537,-0.095581,-0.639159,0.172573,-0.004261
-0.999390,0.059448,-0.103760,-0.613593,0.242880,0.052198
-0.915527,0.093262,-0.086426,-0.627441,0.281230,0.116114
-0.835571,0.112427,-0.054932,-0.719054,0.330232,0.222640
-0.793213,0.130859,-0.020874,-0.847951,0.388822,0.318514
-0.790771,0.096558,0.010132,-0.920389,0.434628,0.357929
-0.803833,0.047729,-0.037231,-0.885235,0.372843,0.344081
-0.869019,-0.005615,-0.115234,-0.868191,0.201335,0.316384
-0.968506,-0.031372,-0.189575,-0.864995,-0.015979,0.247141
-1.064331,-0.034912,-0.238892,-0.934237,-0.193878,0.184291
-1.093384,-0.072754,-0.258911,-1.049286,-0.241815,0.188552
-1.094482,-0.105957,-0.278442,-1.156878,-0.137419,0.137419
-1.173584,-0.109619,-0.303101,-1.233577,0.006392,0.095874
-1.202881,-0.125000,-0.318481,-1.297493,0.134223,0.086286
-1.155640,-0.139526,-0.317383,-1.336907,0.243946,0.035154
-1.129761,-0.116211,-0.268677,-1.345430,0.398409,-0.035154
-1.057861,-0.056030,-0.216797,-1.344364,0.491087,-0.102265
-1.009644,-0.016968,-0.169067,-1.350756,0.562460,-0.107592
-0.974365,0.014526,-0.148682,-1.373126,0.590157,-0.066046
-0.945312,-0.000122,-0.156860,-1.406150,0.550742,0.018110
-0.900146,-0.041260,-0.153198,-1.412541,0.512392,0.011718
-0.936890,-0.169067,-0.114624,-1.328385,0.445281,-0.673247
-0.973267,0.065796,-0.099487,-1.268731,0.380300,-0.270577
-0.961304,0.003418,-0.081787,-1.366735,0.311057,-0.049002
-0.944946,-0.037476,-0.079468,-1.254882,0.190682,-0.220510
-0.899658,0.017700,-0.075806,-1.106810,0.128897,-0.242880
-0.928223,0.088257,-0.047241,-0.981109,0.092678,-0.172573
-1.000366,0.088623,-0.039063,-0.868191,0.017044,-0.108657
-0.998657,0.070679,-0.078979,-0.730772,-0.127832,-0.012783
-0.999390,0.041504,-0.121704,-0.545416,-0.314253,0.107592
-1.010986,0.022339,-0.133423,-0.324906,-0.474043,0.172573
-1.044189,0.053711,-0.110596,-0.141680,-0.537959,0.207727
-1.100464,0.070190,-0.077148,-0.008522,-0.507066,0.190682
-1.121948,0.090820,-0.062622,0.103331,-0.431432,0.201335
-1.149658,0.106079,-0.065430,0.158724,-0.407996,0.183226
-1.321899,0.088989,-0.088745,0.211988,-0.519849,0.191748
-1.422852,0.113647,-0.095215,0.294013,-0.715858,0.185356
-1.442871,0.145630,-0.074341,0.380300,-0.944890,0.185356
-1.361816,0.151245,-0.028931,0.508131,-0.977913,0.190682
-1.219116,0.163330,-0.012817,0.660464,-0.833037,0.343015
-1.028076,0.187744,0.002930,0.751012,-0.551807,0.578439
-0.852783,0.214111,0.026978,0.726511,-0.207727,0.674313
-0.739014,0.282349,0.046143,0.558199,0.115049,0.781904
-0.683350,0.275757,0.049805,0.108657,0.407996,0.988566
-0.675171,0.242310,0.057617,-0.303600,0.448477,1.074852
-0.725830,0.221558,0.064453,-0.733967,0.383495,1.072722
-0.832520,0.128174,0.057983,-1.029046,0.264186,0.966195
-0.912842,0.042358,0.033325,-1.140899,0.099070,0.781904
-0.930786,-0.032837,0.015015,-1.117463,-0.029827,0.725445
-0.952637,-0.095215,-0.010498,-0.942759,-0.091613,0.677508
-0.988647,-0.122803,-0.037964,-0.692422,-0.079895,0.449542
-1.020996,-0.089844,-0.059937,-0.486826,0.001065,0.296144
-0.985718,-0.081421,-0.062012,-0.370712,0.148072,0.011718
-0.984741,-0.054077,-0.074097,-0.343015,0.373908,-0.178964
-0.942261,-0.079712,-0.054565,-0.371777,0.510262,-0.436759
-0.975830,0.076782,-0.034058,-0.528371,0.592287,-0.311057
-0.942871,0.131470,-0.017822,-0.869256,0.589091,0.102265
-0.895630,0.021484,0.002319,-1.054612,0.576308,0.050067
-0.919556,-0.033813,-0.005615,-1.052482,0.578439,-0.338754
-1.049072,0.005127,-0.082764,-0.762730,0.519849,-0.350472
-1.124634,-0.060303,-0.156372,-0.520915,0.455933,-0.257794
-1.062988,-0.116455,-0.135864,-0.199205,0.531567,-0.494283
-0.984985,-0.006958,-0.056030,-0.075634,0.961934,-0.698814
-1.012817,-0.021362,-0.019409,0.112918,1.192031,-0.663660
-1.049683,-0.112183,-0.104980,0.229032,1.185640,-0.695618
-1.093994,-0.039673,-0.088135,0.214118,1.003479,-0.851147
-1.130371,0.021973,0.000488,0.186421,0.787231,-0.876713
-1.031128,-0.029419,0.136841,0.458064,0.627441,-1.022654
-1.038452,0.004761,0.168335,0.892692,0.659399,-0.644485
-0.931885,-0.052124,0.074951,1.071656,0.705205,-0.970456
-0.925659,0.064453,-0.039917,1.002414,0.687096,-0.989631
-1.105591,0.136719,-0.133545,0.638094,0.598679,-0.886300
-1.040649,0.104126,-0.237427,0.247141,0.443150,-0.785100
-1.001099,0.034302,-0.269043,0.084156,0.376038,-0.810667
-1.004028,0.098389,-0.274170,-0.090548,0.412258,-0.856473
-1.047119,0.121826,-0.271240,-0.276969,0.515588,-0.721184
-1.090576,0.069824,-0.284790,-0.361125,0.602940,-0.564590
-1.079224,-0.011108,-0.282837,-0.337689,0.639159,-0.498544
-1.146973,-0.069214,-0.241333,-0.260990,0.640224,-0.539024
-1.224609,0.002563,-0.212036,-0.200270,0.560329,-0.645550
-1.244507,0.075928,-0.224854,-0.168312,0.347276,-0.747816
-1.167603,0.111084,-0.239014,-0.230097,0.005326,-0.703075
-0.983398,0.070679,-0.227661,-0.288687,-0.095874,-0.556068
-0.855347,0.018311,-0.213867,-0.263120,-0.042611,-0.354733
-0.760864,-0.018433,-0.209473,-0.240750,0.086286,-0.221575
-0.743408,-0.002441,-0.217407,-0.325971,0.207727,-0.191748
-0.788940,-0.001953,-0.219604,-0.540089,0.280165,-0.172573
-0.816650,-0.078369,-0.229736,-0.814928,0.264186,-0.134223
-0.886597,-0.213379,-0.255249,-0.982174,0.178964,-0.101200
-0.940430,-0.251343,-0.286255,-1.039698,0.037284,-0.241815
-0.970337,-0.266724,-0.313721,-0.997088,-0.120375,-0.316384
-1.044556,-0.396118,-0.338501,-0.753142,-0.306796,-0.296144
-1.099487,-0.431396,-0.343872,-0.553938,-0.380300,-0.262055
-1.085083,-0.354126,-0.344604,-0.431432,-0.384561,-0.226901
-1.030518,-0.237305,-0.339844,-0.439954,-0.320645,-0.235424
-1.002319,-0.158936,-0.328491,-0.546481,-0.197074,-0.276969
-0.977173,-0.117310,-0.335815,-0.729706,-0.084156,-0.267381
-0.959839,-0.123657,-0.342407,-0.894822,-0.027697,-0.221575
-0.934692,-0.138062,-0.329956,-0.996023,-0.031958,-0.209857
-0.896973,-0.143921,-0.312012,-1.030111,-0.080960,-0.237554
-0.872437,-0.144409,-0.300293,-1.154747,-0.205596,-0.256729
-0.895874,-0.190674,-0.296265,-1.173922,-0.304666,-0.294013
-0.879761,-0.176636,-0.298584,-1.070591,-0.378169,-0.354733
-0.889771,-0.129883,-0.309570,-0.985370,-0.461260,-0.304666
-0.907349,-0.073242,-0.309937,-0.973652,-0.551807,-0.194943
-0.924072,-0.049683,-0.298096,-0.954477,-0.614658,-0.140615
-0.969360,-0.084473,-0.308228,-0.941694,-0.683900,-0.095874
-1.000610,-0.097778,-0.331787,-0.876713,-0.722250,-0.024501
-0.996582,-0.114258,-0.364868,-0.863930,-0.765925,0.024501
-0.962646,-0.157593,-0.369507,-0.695618,-0.800014,0.109722
-0.942139,-0.104370,-0.397095,-0.601875,-0.714793,0.157659
-0.965210,-0.081665,-0.396606,-0.614658,-0.557134,0.205596
-0.964966,-0.061646,-0.384766,-0.711597,-0.411192,0.211988
-1.003906,-0.063232,-0.384644,-0.862865,-0.331297,0.186421
-1.049561,-0.093506,-0.379639,-0.988566,-0.320645,0.162986
-1.091553,-0.146362,-0.379761,-1.058873,-0.371777,0.125701
-1.165405,-0.204224,-0.338135,-1.001349,-0.407996,0.071373
-1.187866,-0.247559,-0.252441,-0.822384,-0.364321,0.011718
-1.187378,-0.106079,-0.215698,-0.703075,-0.350472,-0.100135
-1.136353,-0.027100,-0.191406,-0.741424,-0.465521,-0.181095
-1.011597,0.086914,-0.184082,-0.831972,-0.568851,-0.150202
-0.945923,0.099243,-0.208862,-0.967261,-0.668986,-0.062851
-0.880737,0.123779,-0.216309,-1.103614,-0.694553,0.075634
-0.812378,0.089844,-0.221191,-1.315602,-0.654073,0.272708
-0.770264,0.030762,-0.194702,-1.521198,-0.529437,0.437824
-0.762817,-0.002075,-0.197754,-1.613876,-0.399474,0.544350
-0.828857,0.026245,-0.220459,-1.655422,-0.311057,0.572047
-0.943359,-0.009033,-0.236572,-1.591506,-0.252468,0.586961
-1.019653,-0.072998,-0.236328,-1.512676,-0.155529,0.623180
-1.078491,-0.007324,-0.228638,-1.512676,0.038350,0.693487
-1.093140,-0.034912,-0.215698,-1.590441,0.175769,0.688161
-1.116455,-0.010498,-0.246704,-1.716142,0.246076,0.521980
-1.220581,0.000366,-0.305542,-2.058092,0.238619,0.570982
-1.241089,0.037109,-0.333496,-2.555570,0.209857,0.680704
-1.164551,0.120605,-0.292236,-3.088203,0.225836,0.844755
-1.085693,-0.015015,-0.240845,-3.289538,0.348342,1.068461
-0.777466,-0.237671,-0.210327,-2.997655,0.543285,0.951282
-0.916138,-0.251831,-0.220093,-2.424543,0.692422,0.788296
-0.866699,-0.246826,-0.211182,-1.715076,0.751012,0.527306
-0.981445,-0.115112,-0.214111,-1.693771,0.627441,0.281230
-0.872314,-0.074585,-0.196045,-1.701228,0.530502,-0.086286
-0.843506,-0.027466,-0.189697,-1.786449,0.460194,-0.158724
-0.945923,-0.043945,-0.187500,-1.871670,0.415453,-0.223706
-0.961914,-0.041626,-0.185547,-1.887649,0.425041,-0.280165
-0.985352,-0.019409,-0.199585,-1.839713,0.454868,-0.309992
-1.024902,-0.009521,-0.195435,-1.786449,0.492152,-0.266316
-1.008545,-0.033813,-0.138062,-1.669270,0.523045,-0.196009
-1.007446,0.011963,-0.081299,-1.562744,0.536893,-0.178964
-1.030518,0.006958,-0.015381,-1.548895,0.464455,-0.172573
-1.021240,0.006836,-0.019531,-1.500958,0.350472,-0.181095
-1.026855,0.016479,-0.039429,-1.419998,0.217314,-0.192813
-0.992798,0.038330,-0.079102,-1.287905,0.137419,-0.205596
-0.971436,0.093994,-0.116211,-1.174987,0.118244,-0.268447
-0.978516,0.127563,-0.142456,-1.155812,0.124636,-0.337689
-0.969971,0.123047,-0.148071,-1.105745,0.175769,-0.350472
-0.956299,0.128784,-0.160400,-0.980044,0.229032,-0.368582
-0.974976,0.111938,-0.179810,-0.825580,0.253533,-0.361125
-0.988770,0.084961,-0.177002,-0.556068,0.242880,-0.292948
-0.969360,0.109741,-0.181030,-0.464455,0.198139,-0.202400
-0.937622,0.114014,-0.185181,-0.456999,0.138484,-0.132093
-0.926758,0.081787,-0.186890,-0.453803,0.101200,-0.101200
-0.927246,0.050415,-0.191528,-0.432498,0.095874,-0.125701
-0.962036,0.042236,-0.194824,-0.421845,0.102265,-0.174703
-1.026733,0.030029,-0.195190,-0.438889,0.117179,-0.232228
-1.106934,0.023315,-0.205444,-0.494283,0.106526,-0.285491
-1.159180,0.015991,-0.214233,-0.594418,0.063916,-0.343015
-1.188110,0.010132,-0.232056,-0.691357,-0.034088,-0.452738
-1.149048,0.031860,-0.245483,-0.853277,-0.061785,-0.490022
-1.074829,0.034546,-0.254150,-1.025850,-0.040480,-0.493218
-1.012817,0.025146,-0.261841,-1.189901,0.083091,-0.484696
-0.956299,-0.004639,-0.232178,-1.300688,0.317449,-0.420780
-0.895142,-0.065552,-0.188843,-1.304950,0.595483,-0.274838
-0.849854,-0.169678,-0.169556,-1.133442,0.819189,-0.169377
-0.832764,-0.216187,-0.174683,-0.874582,0.919324,-0.111853
-0.862427,-0.229370,-0.205811,-0.654073,0.866060,-0.128897
-0.951782,-0.256470,-0.236084,-0.531567,0.696683,-0.150202
-1.006836,-0.232300,-0.271729,-0.644485,0.402670,-0.200270
-1.110718,-0.177612,-0.248535,-0.907606,0.215184,-0.346211
-1.177368,-0.211792,-0.213867,-1.086570,0.109722,-0.549677
-1.198364,-0.205688,-0.214478,-1.192031,0.004261,-0.562460
-1.129639,-0.208374,-0.206177,-1.271926,-0.017044,-0.568851
