ax,ay,az,gx,gy,gz
-1.090698,0.008789,0.059814,-0.005326,-0.126767,-0.112918
-1.125244,0.020386,0.099854,0.008522,-0.085221,-0.239685
-1.159302,0.008911,0.134155,0.062851,-0.023436,-0.340885
-1.201050,-0.028076,0.108887,0.205596,-0.052198,-0.542220
-1.245605,-0.057983,0.088745,0.540089,-0.098004,-0.702010
-1.269409,-0.054321,0.104126,0.796818,-0.092678,-0.830907
-1.276245,-0.006958,0.113159,0.961934,-0.044741,-0.961934
-1.205688,0.056641,0.125122,1.015197,0.025566,-1.054612
-1.100952,0.108765,0.131592,0.938498,0.112918,-1.174987
-1.040894,0.178955,0.158813,0.731837,0.190682,-1.253817
-0.961182,0.199707,0.233154,0.478304,0.274838,-1.276187
-0.922363,0.170898,0.245728,0.386691,0.282295,-1.267665
-0.912964,0.129395,0.206909,0.422910,0.202400,-1.266600
-0.932861,0.106323,0.149414,0.645550,-0.087352,-1.214402
-0.967773,0.088623,0.063477,0.844755,-0.331297,-1.172857
-0.980957,0.107544,0.035645,1.041829,-0.537959,-1.112136
-1.005737,0.119263,0.025635,1.260208,-0.660464,-1.041829
-1.018066,0.117432,0.017212,1.520133,-0.691357,-0.950216
-0.994629,0.107178,-0.006592,1.816277,-0.651942,-0.838363
-0.951538,0.092651,-0.048950,2.125203,-0.584830,-0.730772
-0.921875,0.112549,-0.049194,2.342517,-0.461260,-0.646616
-0.908447,0.123779,-0.007446,2.472480,-0.300405,-0.565656
-0.868896,0.155151,-0.009644,2.534265,-0.131028,-0.492152
-0.817993,0.206299,-0.001587,2.335061,-0.064981,-0.476173
-0.796997,0.237915,0.037720,2.055961,-0.010653,-0.468717
-0.783569,0.215698,0.069824,1.793906,0.031958,-0.432498
-0.855469,0.199585,0.065186,1.624529,0.037284,-0.428236
-0.743164,0.204956,0.073853,1.458348,0.058590,-0.431432
-0.785889,0.204468,0.104248,1.319863,0.153398,-0.460194
-0.879639,0.185791,0.137573,1.249556,0.237554,-0.513458
-0.831421,0.177734,0.141113,1.235707,0.334493,-0.529437
-0.848267,0.198120,0.139771,1.250621,0.428236,-0.434628
-0.893311,0.194214,0.152832,1.215467,0.512392,-0.306796
-0.981445,0.176514,0.153320,1.171791,0.549677,-0.272708
-1.100586,0.140503,0.142090,1.161139,0.535828,-0.255664
-1.155151,0.154419,0.115967,1.154747,0.479369,-0.225836
-1.217407,0.126221,0.094238,1.154747,0.437824,-0.223706
-1.286377,0.098145,0.090820,1.194162,0.427171,-0.270577
-1.390625,0.132324,0.115723,1.213337,0.452738,-0.284426
-1.371460,0.188110,0.156372,1.208010,0.469782,-0.219445
-1.213135,0.173950,0.169067,1.203749,0.468717,-0.177899
-1.038574,0.151611,0.177612,1.231446,0.446346,-0.010653
-0.848145,0.149414,0.226929,1.297493,0.426106,0.162986
-0.841431,0.101440,0.241699,1.356082,0.363255,0.337689
-0.879028,0.071533,0.237549,1.356082,0.273773,0.450607
-0.964966,0.030884,0.218018,1.337973,0.107592,0.549677
-1.052124,-0.034424,0.174072,1.357147,-0.127832,0.665791
-1.143433,-0.115601,0.129395,1.457282,-0.401605,0.764860
-1.200928,-0.223267,0.085327,1.684184,-0.698814,0.892692
-1.218994,-0.288940,0.051392,1.986719,-0.931041,0.949151
-1.225464,-0.274292,0.068848,2.226404,-0.984305,0.922519
-1.247070,-0.260132,0.138672,2.362757,-0.798949,0.858603
-1.202515,-0.171875,0.143677,2.273275,-0.664725,0.712662
-1.180908,-0.095093,0.125488,1.963283,-0.606136,0.549677
-1.185791,0.037842,0.124146,1.377388,-0.689226,0.354733
-1.164063,0.135010,0.119995,0.656203,-0.859669,0.167247
-1.140991,0.062988,0.110107,0.236489,-1.012002,0.083091
-1.087769,-0.037109,0.093872,0.245011,-1.120659,0.064981
-1.008057,-0.106201,0.062378,0.580569,-1.164335,0.056459
-0.936523,-0.128296,0.022339,1.110006,-1.180313,0.013848
-0.880737,-0.083496,0.002686,1.887649,-1.067395,-0.133158
-0.886597,0.053589,0.014893,2.022938,-0.942759,-0.240750
-0.875610,0.119141,0.016113,2.047439,-0.803210,-0.347276
-0.856079,0.158081,-0.003418,1.918542,-0.697748,-0.470847
-0.872681,0.172119,-0.037231,1.712946,-0.674313,-0.609331
-0.901611,0.166748,-0.072266,1.510546,-0.704140,-0.751012
-0.930908,0.158569,-0.092773,1.372061,-0.719054,-0.890561
-0.969238,0.172974,-0.075317,1.282579,-0.650877,-1.006675
-0.999390,0.181885,-0.050903,1.259143,-0.528371,-1.082309
-1.005981,0.192261,-0.054321,1.265535,-0.390952,-1.130246
-1.029297,0.190674,-0.060913,1.333712,-0.238619,-1.156878
-1.067993,0.203979,-0.055786,1.383779,-0.175769,-1.151551
-1.095703,0.214233,-0.047485,1.426390,-0.138484,-1.122789
-1.138916,0.235596,-0.019653,1.457282,-0.102265,-1.080179
-1.173096,0.241699,-0.029297,1.565939,-0.094809,-1.004545
-1.268921,0.248169,-0.049316,1.731055,-0.107592,-0.957673
-1.298218,0.203979,-0.013306,2.183793,-0.061785,-0.833037
-1.200806,0.125366,0.073975,2.875150,0.139550,-0.623180
-1.019775,0.121338,0.118286,3.425892,0.366451,-0.343015
-0.798340,0.249146,0.183228,3.474894,0.592287,0.003196
-0.670410,0.416870,0.212280,2.753710,0.545416,0.125701
-0.775146,0.452881,0.165894,2.095376,0.422910,0.172573
-0.922119,0.383423,0.130249,1.560613,0.211988,0.233293
-1.042236,0.292725,0.107056,1.208010,-0.077764,0.211988
-1.085327,0.223999,0.083618,0.986435,-0.381365,0.187487
-1.055786,0.221924,0.043457,0.773382,-0.593353,0.115049
-1.009888,0.232666,0.103516,0.588026,-0.632767,0.055394
-0.944824,0.146362,0.150513,0.667921,-0.480434,0.121440
-0.860229,0.061890,0.121582,0.893757,-0.276969,0.148072
-0.807495,0.042603,0.088867,1.340103,-0.063916,0.129962
-0.792114,0.139282,0.099365,1.443434,0.029827,0.061785
-0.765869,0.216675,0.141968,1.275122,0.129962,-0.007457
-0.758911,0.281494,0.169678,0.915063,0.218379,-0.124636
-0.795776,0.294434,0.201904,0.501740,0.281230,-0.210922
-0.829712,0.266602,0.195557,0.144876,0.285491,-0.253533
-0.856201,0.196167,0.194092,-0.039415,0.272708,-0.281230
-0.891846,0.160400,0.207397,0.001065,0.241815,-0.283360
-0.906006,0.152588,0.208984,0.133158,0.199205,-0.262055
-0.885132,0.190063,0.202271,0.529437,0.216249,-0.191748
-0.891235,0.236450,0.221558,0.313188,0.259925,-0.150202
-0.905884,0.225464,0.252441,0.331297,0.311057,-0.096939
-0.927124,0.188965,0.242798,0.448477,0.327036,-0.045806
-0.957642,0.200684,0.228516,0.530502,0.304666,-0.045806
-0.960449,0.223389,0.222046,0.539024,0.259925,-0.021305
-0.920044,0.229492,0.235474,0.520915,0.250337,-0.023436
-0.947876,0.234253,0.270386,0.524110,0.274838,-0.012783
-0.970947,0.210205,0.269043,0.584830,0.275904,-0.023436
-0.970947,0.203979,0.227539,0.649812,0.229032,-0.047937
-0.964233,0.211670,0.178955,0.614658,0.132093,-0.066046
-1.007446,0.214355,0.169312,0.572047,0.091613,-0.101200
-1.062256,0.226807,0.154663,0.508131,0.058590,-0.148072
-1.079834,0.199829,0.109741,0.429302,0.047937,-0.180030
-1.100220,0.171265,0.081421,0.350472,0.060720,-0.202400
-1.142822,0.104004,0.093262,0.352603,0.129962,-0.188552
-1.226196,0.056885,0.042114,0.468717,0.171508,-0.178964
-1.333862,0.056030,-0.030029,0.539024,0.131028,-0.210922
-1.392090,0.057983,-0.051025,0.539024,0.077764,-0.238619
-1.424805,0.063965,-0.025635,0.455933,0.092678,-0.345146
-1.387451,0.168335,-0.022705,0.282295,0.115049,-0.454868
-1.255859,0.238403,-0.026733,-0.077764,0.147007,-0.513458
-1.064575,0.259399,-0.004639,-0.537959,0.210922,-0.471912
-0.872559,0.286133,0.035400,-1.034372,0.316384,-0.364321
-0.759644,0.202271,0.056519,-1.386975,0.407996,-0.201335
-0.778320,0.097778,0.022583,-1.466870,0.385626,-0.117179
-0.798096,0.061279,-0.001099,-1.383779,0.254598,-0.113983
-0.786377,0.056885,-0.039307,-1.257013,0.049002,-0.086286
-0.831421,0.042969,-0.055176,-1.131311,-0.143811,-0.056459
-0.916992,0.003662,-0.112915,-0.777643,-0.437824,0.023436
-0.958740,-0.033447,-0.159424,-0.481500,-0.574178,0.110788
-0.957031,-0.064453,-0.191040,-0.181095,-0.635963,0.169377
-1.026123,-0.053223,-0.186157,0.075634,-0.604005,0.157659
-1.120117,-0.006104,-0.173828,0.290817,-0.541155,0.099070
-1.175659,0.060791,-0.154907,0.397344,-0.434628,0.051133
-1.116333,0.091309,-0.135254,0.432498,-0.297209,0.047937
-1.097290,0.080688,-0.116699,0.417584,-0.174703,0.010653
-1.051514,0.151367,-0.091431,0.339819,-0.086286,0.107592
-0.979980,0.152344,-0.056274,0.139550,-0.026632,0.101200
-0.941040,0.179687,-0.019531,-0.024501,-0.005326,0.142745
-0.900757,0.173584,0.007690,-0.206661,0.014914,0.225836
-0.885376,0.135376,0.019775,-0.358994,0.014914,0.282295
-0.885010,0.103516,0.026367,-0.459129,-0.003196,0.300405
-0.878540,0.076904,0.031006,-0.499609,-0.033023,0.297209
-0.875610,0.059570,0.030884,-0.504936,-0.063916,0.255664
-0.889282,0.049561,0.034058,-0.487891,-0.084156,0.190682
-0.907959,0.057983,0.030518,-0.466586,-0.111853,0.160855
-0.904663,0.020874,0.025269,-0.411192,-0.140615,0.088417
-0.951172,0.007080,0.024658,-0.200270,-0.189617,0.007457
-1.043945,0.020508,0.020142,-0.015979,-0.234358,-0.074569
-1.106079,0.034058,0.003418,0.158724,-0.290817,-0.144876
-1.145874,0.035156,-0.024658,0.331297,-0.356864,-0.166181
-1.191772,0.016113,-0.043335,0.533698,-0.399474,-0.176834
-1.256836,0.013672,-0.045166,0.763795,-0.397344,-0.172573
-1.314575,0.008179,-0.051025,0.986435,-0.369647,-0.132093
-1.355835,-0.002686,-0.041016,1.149421,-0.325971,-0.070307
-1.311279,0.012085,-0.018311,1.254882,-0.256729,-0.018110
-1.271606,0.029175,0.004395,1.173922,-0.117179,-0.111853
-1.154541,0.119019,0.080444,0.894822,-0.004261,-0.134223
-1.014282,0.164185,0.160156,0.464455,0.110788,-0.184291
-0.877075,0.132080,0.219849,0.088417,0.178964,-0.158724
-0.749023,0.056885,0.205200,-0.066046,0.180030,-0.170442
-0.714966,0.000610,0.166504,0.000000,0.101200,-0.093743
-0.733032,-0.046753,0.147583,0.196009,-0.027697,-0.010653
-0.765259,-0.066772,0.146240,0.447411,-0.173638,0.061785
-0.858887,-0.079468,0.144409,0.710532,-0.299339,0.056459
-1.013184,-0.019897,0.133789,0.876713,-0.418649,-0.269512
-1.093018,0.018188,0.099609,0.948086,-0.560329,-0.005326
-1.009766,0.041504,0.068604,0.927846,-0.573112,-0.015979
-0.951904,0.068604,0.071289,0.847951,-0.497479,-0.044741
-0.912231,0.076538,0.095093,0.740359,-0.339819,-0.061785
-0.871826,0.084229,0.117554,0.617854,-0.154463,-0.062851
-0.834839,0.097290,0.139771,0.471912,0.014914,-0.062851
-0.817993,0.101196,0.156982,0.308927,0.124636,-0.061785
-0.809814,0.080566,0.174072,0.168312,0.171508,-0.069242
-0.807373,0.048706,0.187622,0.116114,0.175769,-0.069242
-0.815552,0.036377,0.192627,0.189617,0.109722,-0.076699
-0.793213,0.001343,0.169067,0.302535,0.052198,-0.092678
-0.813599,-0.000732,0.163208,0.430367,0.018110,-0.086286
-0.835815,0.014771,0.169067,0.543285,0.024501,-0.061785
-0.851929,0.047363,0.187622,0.575243,0.079895,-0.058590
-0.878662,0.058350,0.209351,0.552872,0.161920,-0.063916
-0.905151,0.063110,0.215210,0.511327,0.221575,-0.086286
-0.950195,0.064575,0.213501,0.474043,0.236489,-0.105461
-0.982910,0.071045,0.203857,0.442085,0.210922,-0.119310
-1.049316,0.071777,0.193237,0.447411,0.151268,-0.164051
-1.085815,0.063843,0.164429,0.589091,0.055394,-0.038350
-1.082764,0.005859,0.130005,0.809601,0.005326,-0.003196
-1.134888,-0.005371,0.082764,1.078048,-0.015979,0.018110
-1.316284,-0.035645,0.028076,1.336907,-0.028762,0.011718
-1.558350,-0.033936,0.033569,1.572331,-0.024501,-0.037284
-1.637207,0.017334,0.039551,1.739578,-0.034088,-0.034088
-1.420898,0.061890,0.041748,1.745969,0.019175,0.046872
-1.119507,0.077271,0.070312,1.617072,0.161920,0.118244
-0.858032,0.080933,0.110352,1.397627,0.363255,0.142745
-0.718750,0.133667,0.136963,0.817058,0.617854,0.021305
-0.793945,0.184692,0.174072,0.257794,0.643420,-0.080960
-0.850342,0.158325,0.148071,-0.254598,0.501740,-0.104396
-0.890747,0.118896,0.089111,-0.609331,0.235424,-0.109722
-0.979248,0.025757,0.040039,-0.733967,-0.078830,-0.088417
-1.088745,-0.034668,0.013062,-0.617854,-0.397344,-0.070307
-1.166016,-0.091675,-0.028442,-0.251403,-0.700944,0.013848
-1.145142,-0.125977,-0.072144,0.267381,-0.894822,0.142745
-1.084229,-0.166016,-0.093506,0.850081,-0.927846,0.295078
-1.052856,-0.174194,-0.092529,1.448760,-0.807471,0.478304
-1.010742,-0.134033,-0.091553,2.131595,-0.471912,0.586961
-1.018921,-0.094604,-0.072998,2.364888,-0.216249,0.627441
-1.104248,-0.034424,-0.042358,2.394716,-0.042611,0.599744
-1.146362,0.080811,-0.020752,2.153966,-0.020240,0.539024
-1.108521,0.118164,-0.002808,1.737447,-0.109722,0.508131
-0.995850,0.070190,0.020752,1.367800,-0.220510,0.467651
-0.884155,0.051514,0.038452,1.140899,-0.328102,0.334493
-0.794800,0.073242,0.039795,0.996023,-0.395213,0.190682
-0.741211,0.098633,0.028564,0.829841,-0.426106,0.054329
-0.776489,0.115845,0.020020,0.551807,-0.426106,-0.169377
-0.900635,0.113403,0.024658,0.404801,-0.398409,-0.331297
-1.024292,0.090332,0.029541,0.330232,-0.378169,-0.481500
-1.113403,0.054810,0.025391,0.393083,-0.400540,-0.613593
-1.160645,0.039551,0.016479,0.567786,-0.441020,-0.720119
-1.210938,0.027710,0.003784,0.847951,-0.512392,-0.784035
-1.209229,0.029419,-0.018066,1.182444,-0.597614,-0.779774
-1.205078,0.015625,-0.034302,1.506285,-0.659399,-0.715858
-1.215942,-0.057617,-0.055054,1.895106,-0.677508,-0.610397
-1.275391,-0.048340,-0.077026,2.250905,-0.633833,-0.641289
-1.364258,0.040039,-0.057129,2.493785,-0.502805,-0.710532
-1.317383,0.116455,-0.029175,2.348909,-0.374973,-0.775513
-1.214111,0.238770,0.003174,1.928129,-0.219445,-0.917193
-1.098267,0.347778,0.048828,1.216532,-0.084156,-1.008806
-0.916504,0.379639,0.096558,0.450607,-0.002131,-0.973652
-0.730469,0.303833,0.093872,-0.092678,0.022371,-0.775513
-0.641968,0.162476,0.059692,-0.286556,0.018110,-0.558199
-0.697754,0.029663,0.039429,-0.151268,-0.045806,-0.436759
-0.819336,-0.046021,0.045166,0.232228,-0.175769,-0.379234
-0.923340,-0.065674,0.058472,1.040764,-0.441020,-0.262055
-0.973145,-0.111206,0.035400,1.653291,-0.569917,-0.153398
-0.957031,-0.084351,-0.010742,2.240252,-0.637028,-0.113983
-0.944092,-0.013794,-0.046021,2.685533,-0.640224,-0.118244
-0.947876,0.057007,-0.043335,2.947588,-0.551807,-0.106526
-0.958496,0.090210,0.023437,3.076485,-0.349407,-0.071373
-0.944336,0.072876,0.070068,3.224557,-0.134223,0.029827
-0.882812,0.085937,0.026611,3.350258,-0.080960,0.095874
-0.782837,0.132690,0.022949,3.275690,-0.067112,0.132093
-0.719727,0.186401,0.087280,3.025352,-0.008522,0.093743
-0.723022,0.285767,0.215820,2.246644,0.198139,0.003196
-0.790161,0.281250,0.273315,1.591506,0.332363,-0.067112
-0.857178,0.218262,0.302612,1.057808,0.390952,-0.156594
-0.891357,0.180176,0.300781,0.697748,0.387756,-0.276969
-0.918213,0.147949,0.317993,0.496413,0.362190,-0.385626
-0.944214,0.116455,0.330322,0.445281,0.327036,-0.484696
-0.958984,0.097900,0.327271,0.475108,0.289752,-0.574178
-0.982300,0.094482,0.309204,0.564590,0.247141,-0.648746
-1.004395,0.105957,0.309082,0.727576,0.209857,-0.693487
-1.032227,0.141235,0.307983,0.986435,0.164051,-0.694553
-1.040527,0.227539,0.306519,1.026915,0.156594,-0.624245
-1.015015,0.252197,0.311035,1.016263,0.170442,-0.514523
-1.000122,0.283325,0.291748,0.977913,0.173638,-0.410127
-0.988037,0.306763,0.256226,0.915063,0.129962,-0.273773
-0.963623,0.293457,0.203247,0.862865,0.068177,-0.099070
-1.034180,0.258545,0.148437,0.833037,0.014914,0.049002
-1.168579,0.231567,0.140015,0.811732,-0.039415,0.150202
-1.282227,0.210937,0.137573,0.852212,-0.088417,0.245011
-1.328247,0.193970,0.122070,0.938498,-0.111853,0.334493
-1.316650,0.236816,0.096436,1.026915,-0.082025,0.361125
-1.205200,0.250732,0.090454,1.023720,-0.037284,0.381365
-1.056763,0.288208,0.098633,0.942759,0.045806,0.464455
-0.891602,0.304443,0.112793,0.754208,0.147007,0.551807
-0.784058,0.313110,0.138672,0.471912,0.238619,0.606136
-0.750244,0.319214,0.164429,0.136354,0.274838,0.642355
-0.742432,0.330933,0.170654,-0.267381,0.237554,0.650877
-0.771606,0.323730,0.143677,-0.677508,0.123571,0.666856
-0.860229,0.299805,0.095703,-1.067395,-0.050067,0.675378
-0.993286,0.254517,0.056274,-1.551026,-0.373908,0.658334
-1.172119,0.183350,-0.001831,-1.776862,-0.566721,0.622115
-1.251709,0.186768,-0.038086,-2.130530,-0.649812,0.568851
-1.342285,0.295654,-0.053223,-3.057310,-0.719054,0.396279
-1.405151,0.126221,-0.040894,-3.253319,-0.817058,0.399474
-1.338135,-0.016602,0.015137,-2.898586,-0.670052,0.291883
-1.210327,-0.123291,0.073975,-2.037852,-0.422910,0.262055
-1.100342,-0.157471,0.095337,-0.933172,-0.263120,0.274838
-1.018311,-0.121094,0.072632,-0.063916,-0.236489,0.383495
-0.981567,-0.069946,0.038208,0.399474,-0.316384,0.610397
-0.966797,-0.033081,0.033081,0.889496,-0.561395,0.771252
-0.877319,-0.003906,0.049927,1.074852,-0.641289,0.845820
-0.816162,-0.024902,0.068115,1.320928,-0.618919,0.876713
-0.763916,-0.054443,0.070190,1.657552,-0.494283,0.857538
-0.737793,-0.042114,0.062134,1.873801,-0.315318,0.778709
-0.737915,-0.014038,0.060181,1.920673,-0.145941,0.676443
-0.748047,0.006958,0.062012,1.817342,-0.011718,0.506001
-0.776978,0.038330,0.066406,1.584049,0.088417,0.290817
-0.813232,0.050171,0.065186,1.287905,0.152333,0.012783
-0.861694,0.061768,0.066040,0.827711,0.189617,-0.516653
-0.983398,0.066528,0.059448,0.540089,0.175769,-0.849016
-1.065308,0.048584,0.056030,0.330232,0.154463,-1.133442
-1.143188,0.008667,0.057251,0.363255,0.139550,-1.421063
-1.236938,0.020020,0.063721,0.628506,0.160855,-1.636247
-1.308472,0.053345,0.067139,0.957673,0.225836,-1.752361
-1.436646,0.108032,0.101440,1.235707,0.292948,-1.819472
-1.538574,0.171631,0.132568,1.433846,0.338754,-1.770470
-1.574341,0.263428,0.139282,1.519068,0.300405,-1.606419
-1.478027,0.308838,0.144531,1.460478,0.206661,-1.210141
-1.166016,0.381836,0.194580,1.317733,0.061785,-0.899084
-1.002930,0.349731,0.189209,1.326255,-0.098004,-0.630637
-0.877319,0.300659,0.123779,1.383779,-0.314253,-0.446346
-0.796875,0.270142,0.050171,1.401889,-0.513458,-0.376038
-0.828369,0.252563,0.033813,1.407215,-0.678574,-0.262055
-0.876953,0.220825,0.041992,1.429585,-0.834102,-0.139550
-0.889648,0.178101,0.035767,1.516937,-0.904410,-0.043676
-0.892578,0.151611,0.022461,1.654356,-0.871387,-0.012783
-0.883179,0.151367,0.005127,1.805624,-0.777643,-0.020240
-0.858276,0.166504,-0.009155,1.932390,-0.565656,-0.045806
-0.817871,0.181030,-0.022461,1.919607,-0.413323,-0.083091
-0.800659,0.202393,-0.035400,1.827995,-0.285491,-0.123571
-0.785645,0.233765,-0.039429,1.655422,-0.177899,-0.154463
-0.766235,0.261353,-0.001465,1.401889,-0.047937,-0.166181
-0.758179,0.262817,0.043701,1.192031,0.111853,-0.133158
-0.768921,0.274780,0.076660,0.912932,0.235424,-0.108657
-0.787109,0.257690,0.089233,0.614658,0.314253,-0.080960
-0.804932,0.254028,0.143066,0.327036,0.418649,-0.091613
-0.852661,0.250122,0.218140,0.059655,0.622115,-0.152333
-0.922241,0.246582,0.320435,-0.374973,0.766991,-0.207727
-0.936035,0.223389,0.363403,-0.647681,0.870321,-0.254598
-0.956665,0.210815,0.376343,-0.891627,0.885235,-0.294013
-0.962280,0.199463,0.371948,-1.098288,0.836233,-0.303600
-0.964111,0.165771,0.357788,-1.232512,0.747816,-0.289752
-0.993042,0.117188,0.357544,-1.274057,0.663660,-0.288687
-1.053467,0.088989,0.356812,-1.208010,0.526241,-0.317449
-1.081055,0.085937,0.334473,-1.058873,0.322775,-0.320645
-1.077393,0.088013,0.286255,-0.857538,0.104396,-0.281230
-1.066040,0.098511,0.234985,-0.555003,-0.171508,-0.225836
-1.124878,0.136841,0.156860,-0.381365,-0.327036,-0.167247
-1.230103,0.157471,0.124146,-0.246076,-0.450607,-0.094809
-1.328003,0.168579,0.100830,-0.131028,-0.503870,0.033023
-1.401855,0.181030,0.095703,-0.028762,-0.472978,0.135289
-1.408081,0.212280,0.101685,0.053263,-0.388822,0.269512
-1.322632,0.240967,0.088135,0.112918,-0.275904,0.413323
-1.210205,0.217896,0.066284,0.074569,-0.169377,0.560329
-1.094116,0.214233,0.070190,0.005326,-0.088417,0.712662
-0.972168,0.183838,0.092773,-0.074569,-0.078830,0.926780
-0.875000,0.152344,0.102295,-0.202400,-0.109722,1.036503
-0.844849,0.129761,0.104370,-0.315318,-0.168312,1.064200
-0.877930,0.121460,0.104614,-0.453803,-0.255664,1.020524
-0.948730,0.115845,0.098633,-0.641289,-0.358994,0.948086
-1.048340,0.077881,0.091064,-0.812797,-0.479369,0.817058
-1.109619,0.054932,0.065552,-0.895888,-0.626376,0.687096
-1.126831,0.026489,0.024170,-0.867126,-0.770186,0.576308
-1.116821,0.007813,-0.016968,-0.765925,-0.886300,0.484696
-1.090332,-0.000488,-0.048584,-0.556068,-0.955543,0.438889
-1.091797,0.011475,-0.068237,-0.133158,-0.919324,0.412258
-1.106934,0.031006,-0.066162,0.159790,-0.814928,0.441020
-1.094482,0.038696,-0.057495,0.463390,-0.670052,0.536893
-1.037842,0.047729,-0.055786,0.723315,-0.509197,0.672182
-0.961548,0.057617,-0.059570,0.916128,-0.367516,0.781904
-0.903809,0.072266,-0.065918,1.034372,-0.271643,0.852212
-0.862793,0.093628,-0.062866,1.023720,-0.206661,0.878844
-0.840820,0.107178,-0.051636,0.890561,-0.151268,0.875648
-0.825806,0.111084,-0.041016,0.665791,-0.092678,0.841559
-0.807373,0.099854,-0.025635,0.387756,0.005326,0.724380
-0.790161,0.052734,-0.008179,0.018110,0.075634,0.581635
-0.800171,0.004395,0.008423,-0.133158,0.151268,0.366451
-0.817749,-0.033081,0.027100,-0.168312,0.235424,0.090548
-0.842651,-0.046387,0.041382,-0.123571,0.320645,-0.237554
-0.887573,-0.041138,0.065186,-0.069242,0.409062,-0.595483
-0.963013,-0.030029,0.111450,-0.035154,0.490022,-0.938498
-1.061890,-0.064453,0.137939,0.137419,0.499609,-1.216532
-1.145508,-0.139648,0.151978,0.634898,0.441020,-1.427455
-1.206665,-0.147705,0.114746,1.171791,0.319579,-1.628790
-1.316772,-0.139893,0.055298,1.910020,0.037284,-1.895106
-1.535034,0.044312,0.062988,2.211490,-0.109722,-1.981393
-1.584839,0.166504,0.114990,2.229599,-0.107592,-2.094311
-1.642090,0.280518,0.197266,1.992045,0.031958,-2.075136
-1.561523,0.331909,0.258423,1.670335,0.208792,-2.124138
-1.491943,0.411133,0.272705,1.320928,0.255664,-1.964348
-1.344482,0.434570,0.246704,1.051416,0.074569,-1.596832
-1.095093,0.383911,0.186768,0.882039,-0.238619,-1.249556
-0.840088,0.284180,0.113647,0.827711,-0.483630,-0.975783
-0.701416,0.184937,0.058838,0.911867,-0.635963,-0.741424
-0.779297,0.137085,0.052002,1.221859,-0.719054,-0.545416
-0.840698,0.139771,0.048340,1.493501,-0.840494,-0.314253
-0.865356,0.112305,0.022339,1.788580,-0.940629,-0.122505
-0.881836,0.118530,-0.007935,2.073005,-0.969391,-0.047937
-0.883545,0.154175,-0.037109,2.283928,-0.935303,0.022371
-0.868530,0.175781,-0.058838,2.375541,-0.834102,0.052198
-0.851440,0.178589,-0.072632,2.377671,-0.683900,0.069242
-0.825928,0.171875,-0.072754,2.354235,-0.506001,0.085221
-0.785278,0.156006,-0.056519,2.368084,-0.304666,0.128897
-0.740723,0.129517,-0.032349,2.526808,-0.020240,0.199205
-0.675903,0.162476,-0.012451,2.540657,0.143811,0.218379
-0.662720,0.188232,0.059692,2.446913,0.320645,0.232228
-0.677856,0.221680,0.112427,2.250905,0.482565,0.221575
-0.697754,0.262085,0.161377,1.852496,0.630637,0.153398
-0.739746,0.294800,0.246948,1.286840,0.795753,0.077764
-0.795532,0.297607,0.357910,0.640224,0.969391,-0.038350
-0.871948,0.252319,0.475220,0.076699,1.135572,-0.147007
-0.969482,0.171875,0.546875,-0.238619,1.194162,-0.259925
-1.063721,0.094971,0.573853,-0.030893,1.045025,-0.340885
-1.159424,-0.026978,0.521973,0.017044,0.808536,-0.357929
-1.162720,-0.061646,0.400269,0.404801,0.496413,-0.376038
-1.159546,-0.063599,0.257568,0.796818,0.226901,-0.399474
-1.303833,-0.039307,0.183716,1.139833,0.028762,-0.507066
-1.566284,0.091797,0.272949,1.323059,-0.297209,-0.643420
-1.565308,0.243164,0.290527,1.446630,-0.641289,-0.494283
-1.278564,0.313354,0.203857,1.493501,-0.711597,-0.311057
-1.106689,0.369629,0.136475,1.340103,-0.568851,-0.220510
-1.050049,0.377319,0.155640,1.021589,-0.296144,-0.050067
-0.979858,0.318359,0.226685,0.637028,0.155529,0.322775
-0.903320,0.237793,0.271118,0.562460,0.317449,0.479369
-0.911255,0.246338,0.250732,0.464455,0.276969,0.535828
-0.948975,0.243286,0.221558,0.339819,0.079895,0.551807
-0.989380,0.208984,0.202271,0.241815,-0.160855,0.605070
-1.100342,0.159424,0.158203,0.204531,-0.504936,0.566721
-1.192505,0.177124,0.080444,0.211988,-0.882039,0.896953
-1.243408,0.060913,0.034424,0.269512,-1.267665,1.024785
-1.315063,-0.003662,0.015869,0.514523,-1.578723,0.951282
-1.343994,0.000488,0.007446,0.888431,-1.691641,1.218663
-1.195923,-0.025391,0.007690,1.461543,-1.529720,1.368865
-1.093994,-0.021606,0.047729,1.788580,-1.195227,1.446630
-1.016602,-0.008911,0.073364,2.036787,-0.833037,1.458348
-0.958008,0.013184,0.077881,2.110290,-0.564590,1.416802
-0.908936,0.032349,0.070801,2.003763,-0.454868,1.316667
-0.862305,0.049561,0.073853,1.759818,-0.459129,1.163269
-0.823242,0.061523,0.082886,1.434912,-0.516653,0.956608
-0.793823,0.076416,0.117432,1.049286,-0.565656,0.707336
-0.771729,0.064697,0.171143,0.660464,-0.582700,0.437824
-0.770020,0.019043,0.185181,0.316384,-0.647681,-0.005326
-0.766235,-0.041748,0.175293,0.224771,-0.717989,-0.312123
-0.769043,-0.087036,0.177246,0.299339,-0.784035,-0.645550
-0.803101,-0.102905,0.213135,0.567786,-0.778709,-0.978978
-0.882080,-0.060913,0.243408,1.048221,-0.703075,-1.300688
